pl_name hostname pl_letter hd_name hip_name tic_id gaia_id default_flag sy_snum sy_pnum sy_mnum cb_flag discoverymethod disc_year disc_refname disc_pubdate disc_locale disc_facility disc_telescope disc_instrument rv_flag pul_flag ptv_flag tran_flag ast_flag obm_flag micro_flag etv_flag ima_flag dkin_flag soltype pl_controv_flag pl_refname pl_orbper pl_orbpererr1 pl_orbpererr2 pl_orbperlim pl_orbsmax pl_orbsmaxerr1 pl_orbsmaxerr2 pl_orbsmaxlim pl_rade pl_radeerr1 pl_radeerr2 pl_radelim pl_radj pl_radjerr1 pl_radjerr2 pl_radjlim pl_masse pl_masseerr1 pl_masseerr2 pl_masselim pl_massj pl_massjerr1 pl_massjerr2 pl_massjlim pl_msinie pl_msinieerr1 pl_msinieerr2 pl_msinielim pl_msinij pl_msinijerr1 pl_msinijerr2 pl_msinijlim pl_cmasse pl_cmasseerr1 pl_cmasseerr2 pl_cmasselim pl_cmassj pl_cmassjerr1 pl_cmassjerr2 pl_cmassjlim pl_bmasse pl_bmasseerr1 pl_bmasseerr2 pl_bmasselim pl_bmassj pl_bmassjerr1 pl_bmassjerr2 pl_bmassjlim pl_bmassprov pl_dens pl_denserr1 pl_denserr2 pl_denslim pl_orbeccen pl_orbeccenerr1 pl_orbeccenerr2 pl_orbeccenlim pl_insol pl_insolerr1 pl_insolerr2 pl_insollim pl_eqt pl_eqterr1 pl_eqterr2 pl_eqtlim pl_orbincl pl_orbinclerr1 pl_orbinclerr2 pl_orbincllim pl_tranmid pl_tranmiderr1 pl_tranmiderr2 pl_tranmidlim pl_tsystemref ttv_flag pl_imppar pl_impparerr1 pl_impparerr2 pl_impparlim pl_trandep pl_trandeperr1 pl_trandeperr2 pl_trandeplim pl_trandur pl_trandurerr1 pl_trandurerr2 pl_trandurlim pl_ratdor pl_ratdorerr1 pl_ratdorerr2 pl_ratdorlim pl_ratror pl_ratrorerr1 pl_ratrorerr2 pl_ratrorlim pl_occdep pl_occdeperr1 pl_occdeperr2 pl_occdeplim pl_orbtper pl_orbtpererr1 pl_orbtpererr2 pl_orbtperlim pl_orblper pl_orblpererr1 pl_orblpererr2 pl_orblperlim pl_rvamp pl_rvamperr1 pl_rvamperr2 pl_rvamplim pl_projobliq pl_projobliqerr1 pl_projobliqerr2 pl_projobliqlim pl_trueobliq pl_trueobliqerr1 pl_trueobliqerr2 pl_trueobliqlim st_refname st_spectype st_teff st_tefferr1 st_tefferr2 st_tefflim st_rad st_raderr1 st_raderr2 st_radlim st_mass st_masserr1 st_masserr2 st_masslim st_met st_meterr1 st_meterr2 st_metlim st_metratio st_lum st_lumerr1 st_lumerr2 st_lumlim st_logg st_loggerr1 st_loggerr2 st_logglim st_age st_ageerr1 st_ageerr2 st_agelim st_dens st_denserr1 st_denserr2 st_denslim st_vsin st_vsinerr1 st_vsinerr2 st_vsinlim st_rotp st_rotperr1 st_rotperr2 st_rotplim st_radv st_radverr1 st_radverr2 st_radvlim sy_refname rastr ra decstr dec glat glon elat elon sy_pm sy_pmerr1 sy_pmerr2 sy_pmra sy_pmraerr1 sy_pmraerr2 sy_pmdec sy_pmdecerr1 sy_pmdecerr2 sy_dist sy_disterr1 sy_disterr2 sy_plx sy_plxerr1 sy_plxerr2 sy_bmag sy_bmagerr1 sy_bmagerr2 sy_vmag sy_vmagerr1 sy_vmagerr2 sy_jmag sy_jmagerr1 sy_jmagerr2 sy_hmag sy_hmagerr1 sy_hmagerr2 sy_kmag sy_kmagerr1 sy_kmagerr2 sy_umag sy_umagerr1 sy_umagerr2 sy_gmag sy_gmagerr1 sy_gmagerr2 sy_rmag sy_rmagerr1 sy_rmagerr2 sy_imag sy_imagerr1 sy_imagerr2 sy_zmag sy_zmagerr1 sy_zmagerr2 sy_w1mag sy_w1magerr1 sy_w1magerr2 sy_w2mag sy_w2magerr1 sy_w2magerr2 sy_w3mag sy_w3magerr1 sy_w3magerr2 sy_w4mag sy_w4magerr1 sy_w4magerr2 sy_gaiamag sy_gaiamagerr1 sy_gaiamagerr2 sy_icmag sy_icmagerr1 sy_icmagerr2 sy_tmag sy_tmagerr1 sy_tmagerr2 sy_kepmag sy_kepmagerr1 sy_kepmagerr2 rowupdate pl_pubdate releasedate pl_nnotes st_nphot st_nrvc st_nspec pl_nespec pl_ntranspec pl_ndispec
"TOI-1135 b" TOI-1135 b "" "HIP 62908" "TIC 154872375" "Gaia DR2 1726858366624544640" 1 1 1 0 0 Transit 2024 "<a refstr=MALLORQU_IACUTE_N_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240217448M/abstract target=ref>Mallorqu&iacute;n et al. 2024</a>" 2024-02 Space "Transiting Exoplanet Survey Satellite (TESS)" "0.1 m TESS Telescope" "TESS CCD Array" 0 0 0 1 0 0 0 0 0 0 "Published Confirmed" 0 "<a refstr=HORD_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167..233H/abstract target=ref>Hord et al. 2024</a>" 8.0277283 "" "" 0 0.082337403 "" "" 0 9.34085 0.419599 -0.419599 0 0.83243188 0.03739356 -0.03739356 0 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.894 "" "" 0 1074.28 "" "" 0 "" "" "" "" "" "" "" "" "" 0 "" "" "" "" "" "" "" "" 4.339 "" "" 0 15.403498 "" "" 0 0.07440447 "" "" 0 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "<a refstr=HORD_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167..233H/abstract target=ref>Hord et al. 2024</a>" "" 5962.7 "" "" 0 1.15 "" "" 0 1.156039 "" "" 0 "" "" "" "" "" "" "" "" "" 4.38 "" "" 0 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>" 12h53m35.13s 193.3963704 +85d07m46.18s 85.1294952 31.99853 122.87817 67.21935 102.3124 17.6292865 0.0492208 -0.0492208 16.8827 0.0498496 -0.0498496 5.07604 0.0416364 -0.0416364 114.048 0.308 -0.306 8.73936 0.0234385 -0.0234385 10.134 0.043 -0.043 9.54 0.03 -0.03 8.458 0.026 -0.026 8.265 0.024 -0.024 8.192 0.019 -0.019 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 8.144 0.023 -0.023 8.151 0.02 -0.02 8.127 0.02 -0.02 8.011 0.164 -0.164 9.41353 0.000539 -0.000539 "" "" "" 9.02855 0.0063 -0.0063 "" "" "" 6/11/24 2024-05 6/11/24 1 0 0 0 0 0 0
TOI-128.01 TOI-128 b "" "HIP 24718" "TIC 391949880" "Gaia DR2 4621607053580909568" 1 1 1 0 0 Transit 2024 "<a refstr=HORD_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167..233H/abstract target=ref>Hord et al. 2024</a>" 2024-05 Space "Transiting Exoplanet Survey Satellite (TESS)" "0.1 m TESS Telescope" "TESS CCD Array" 0 0 0 1 0 0 0 0 0 0 "Published Confirmed" 0 "<a refstr=HORD_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167..233H/abstract target=ref>Hord et al. 2024</a>" 4.9404681 "" "" 0 0.05381019 "" "" 0 2.21898 0.10878 -0.10878 0 0.19774964 0.00969419 -0.00969419 0 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 182.406 "" "" 0 1344.51 "" "" 0 "" "" "" "" "" "" "" "" "" 0 "" "" "" "" "" "" "" "" 1.966 "" "" 0 10.244862 "" "" 0 0.01798811 "" "" 0 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "<a refstr=HORD_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167..233H/abstract target=ref>Hord et al. 2024</a>" "" 6086.0 "" "" 0 1.13 "" "" 0 0.851969 "" "" 0 "" "" "" "" "" "" "" "" "" 4.26269 "" "" 0 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>" 05h18m05.03s 79.5209381 -80d57m51.78s -80.964384 -30.37768 293.31 -75.35827 276.48437 66.843427 0.0437538 -0.0437538 -49.1459 0.0416027 -0.0416027 45.307 0.0461566 -0.0461566 68.4727 0.1192 -0.1188 14.5754 0.0251911 -0.0251911 9.083 0.028 -0.028 8.44 0.03 -0.03 7.311 0.02 -0.02 7.018 0.024 -0.024 6.932 0.033 -0.033 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 6.834 0.067 -0.067 6.873 0.02 -0.02 6.885 0.015 -0.015 6.873 0.065 -0.065 8.37173 0.000439 -0.000439 "" "" "" 7.9849 0.006 -0.006 "" "" "" 6/11/24 2024-05 6/11/24 0 0 0 0 0 0 0
TOI-1683.01 TOI-1683 b "" "HIP 20528" "TIC 58542531" "Gaia DR2 152451414656258560" 1 1 1 0 0 Transit 2024 "<a refstr=HORD_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167..233H/abstract target=ref>Hord et al. 2024</a>" 2024-05 Space "Transiting Exoplanet Survey Satellite (TESS)" "0.1 m TESS Telescope" "TESS CCD Array" 0 0 0 1 0 0 0 0 0 0 "Published Confirmed" 0 "<a refstr=HORD_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167..233H/abstract target=ref>Hord et al. 2024</a>" 3.0575356 "" "" 0 0.036507593 "" "" 0 2.6382 0.276387 -0.276387 0 0.23510942 0.02463088 -0.02463088 0 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 163.056 "" "" 0 929.25 "" "" 0 "" "" "" "" "" "" "" "" "" 0 "" "" "" "" "" "" "" "" 1.318 "" "" 0 11.220319 "" "" 0 0.03452392 "" "" 0 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "<a refstr=HORD_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167..233H/abstract target=ref>Hord et al. 2024</a>" "" 4402.0 "" "" 0 0.7 "" "" 0 0.694661 "" "" 0 "" "" "" "" "" "" "" "" "" 4.59 "" "" 0 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>" 04h23m55.12s 65.9796504 +27d49m20.53s 27.8223701 -15.04333 170.03093 6.13605 68.76822 43.9736001 0.0834765 -0.0834765 -16.0196 0.114759 -0.114759 -40.9518 0.0775847 -0.0775847 51.1884 0.1393 -0.1385 19.5069 0.0526051 -0.0526051 12.11 0.029 -0.029 10.97 0.03 -0.03 8.824 0.032 -0.032 8.209 0.026 -0.026 8.085 0.023 -0.023 15.5151 0.0079057 -0.0079057 11.7413 0.0006161 -0.0006161 10.5513 0.00037 -0.00037 10.2025 0.0005002 -0.0005002 10.2839 0.0011697 -0.0011697 8.001 0.024 -0.024 8.073 0.021 -0.021 "" "" "" "" "" "" 10.5084 0.000334 -0.000334 "" "" "" 9.794 0.006 -0.006 "" "" "" 6/11/24 2024-05 6/11/24 0 0 0 0 0 0 0
TOI-1806.01 TOI-1806 b "" "" "TIC 166648874" "Gaia DR2 733540939112687104" 1 1 1 0 0 Transit 2024 "<a refstr=HORD_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167..233H/abstract target=ref>Hord et al. 2024</a>" 2024-05 Space "Transiting Exoplanet Survey Satellite (TESS)" "0.1 m TESS Telescope" "TESS CCD Array" 0 0 0 1 0 0 0 0 0 0 "Published Confirmed" 0 "<a refstr=HORD_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167..233H/abstract target=ref>Hord et al. 2024</a>" 15.1454693 "" "" 0 0.087735044 "" "" 0 3.4095367 0.3512672 -0.3512672 0 0.30384891 0.03130401 -0.03130401 0 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 2.1473 "" "" 0 337.47 "" "" 0 "" "" "" "" "" "" "" "" "" 0 "" "" "" "" "" "" "" "" 2.5830151 "" "" 0 47.003097 "" "" 0 0.07777485 "" "" 0 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "<a refstr=HORD_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167..233H/abstract target=ref>Hord et al. 2024</a>" "" 3272.0 "" "" 0 0.401575 "" "" 0 0.392935 "" "" 0 "" "" "" "" "" "" "" "" "" 4.82521 "" "" 0 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>" 11h04m28.36s 166.1181474 +30d27m30.87s 30.4585763 66.38538 198.4566 22.50855 154.93042 168.2044206 0.1066724 -0.1066724 -163.272 0.104972 -0.104972 -40.4349 0.131327 -0.131327 55.5211 0.2006 -0.1992 17.9826 0.064363 -0.064363 16.783 0.008 -0.008 15.193 0.134 -0.134 10.929 0.018 -0.018 10.275 0.021 -0.021 10.016 0.018 -0.018 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 9.87 0.022 -0.022 9.753 0.02 -0.02 9.635 0.041 -0.041 8.55 "" "" 13.927 0.000589 -0.000589 "" "" "" 12.6196 0.0078072 -0.0078072 "" "" "" 6/11/24 2024-05 6/11/24 0 0 0 0 0 0 0
"TOI-2193 A b" "TOI-2193 A" b "" "" "TIC 401604346" "Gaia DR2 6373308503181838592" 1 2 1 0 0 Transit 2022 "<a refstr=YEE_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....164...70Y/abstract target=ref>Yee et al. 2022</a>" 2022-08 Space "Transiting Exoplanet Survey Satellite (TESS)" "0.1 m TESS Telescope" "TESS CCD Array" 1 0 0 1 0 0 0 0 0 0 "Published Confirmed" 0 "<a refstr=YEE_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....164...70Y/abstract target=ref>Yee et al. 2022</a>" 2.1225735 1.6e-06 -1.6e-06 0 0.03319 0.00052 -0.00051 0 19.83989584 "" "" 0 1.77 "" "" 0 298.7587026 57.20911326 -57.20911326 0 0.94 0.18 -0.18 0 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 298.7587026 57.20911326 -57.20911326 0 0.94 0.18 -0.18 0 Mass 0.06 "" "" 0 0.0 "" "" 0 1600.0 81.0 -81.0 0 1763.0 21.0 -22.0 0 79.96 "" "" 0 2459052.421 0.00021 -0.00021 0 BJD-TDB 0 0.99 "" "" 0 0.0191 "" "" 0 1.64688 0.02088 -0.02016 0 5.71 0.17 -0.13 0 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 136.0 25.0 -26.0 0 "" "" "" "" "" "" "" "" "<a refstr=YEE_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....164...70Y/abstract target=ref>Yee et al. 2022</a>" "" 5966.0 73.0 -72.0 0 1.248 0.026 -0.028 0 1.082 0.052 -0.049 0 0.027 0.066 -0.052 0 [Fe/H] 0.25018 0.01793 -0.02101 0 4.278 0.03 -0.024 0 5.5 1.9 -1.7 0 0.781 0.072 -0.052 0 "" "" "" "" "" "" "" "" "" "" "" "" "<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>" 20h54m45.90s 313.691232 -72d48m16.71s -72.8046404 -34.78162 320.93525 -52.32057 289.51365 2.5094122 0.0302228 -0.0302228 -2.37555 0.0293505 -0.0293505 -0.808648 0.0369034 -0.0369034 337.064 2.385 -2.351 2.93802 0.0206884 -0.0206884 12.692 0.296 -0.296 11.976 0.021 -0.021 10.767 0.024 -0.024 10.462 0.023 -0.023 10.383 0.021 -0.021 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 10.343 0.023 -0.023 10.354 0.021 -0.021 10.361 0.068 -0.068 8.318 "" "" 11.8135 0.000203 -0.000203 "" "" "" 11.3996 0.006 -0.006 "" "" "" 8/29/22 2022-08 8/29/22 0 0 0 0 0 0 0
"TOI-2545 b" TOI-2545 b "" "" "TIC 149845414" "Gaia DR2 5762607889340459008" 1 1 1 0 0 Transit 2022 "<a refstr=MANTOVAN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.tmp.2311M/abstract target=ref>Mantovan et al. 2022</a>" 2022-11 Space "Transiting Exoplanet Survey Satellite (TESS)" "0.1 m TESS Telescope" "TESS CCD Array" 0 0 0 1 0 0 0 0 0 0 "Published Confirmed" 0 "<a refstr=MANTOVAN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.tmp.2311M/abstract target=ref>Mantovan et al. 2022</a>" 7.994037 "" "" 0 "" "" "" "" 2.75 "" "" 0 0.24533899 "" "" 0 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 0 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>" "" 5846.29 115.05 -115.17 0 1.25324 0.051605 -0.059354 0 1.055 0.139439 -0.114804 0 -0.2729 0.0669 -0.0669 0 [M/H] 0.21828 0.00733 -0.01711 0 4.26525 0.088105 -0.055335 0 "" "" "" "" 0.75564 0.175969 -0.117324 0 "" "" "" "" "" "" "" "" "" "" "" "" "<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>" 09h02m10.99s 135.5458029 -03d25m14.95s -3.4208194 26.90832 232.51709 -19.44049 139.07555 18.6761292 0.0656548 -0.0656548 -14.6394 0.0686895 -0.0686895 -11.5968 0.060505 -0.060505 107.118 0.474 -0.47 9.30678 0.0408304 -0.0408304 10.055 0.053 -0.053 9.521 0.004 -0.004 8.361 0.023 -0.023 8.148 0.024 -0.024 8.06 0.02 -0.02 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 8.027 0.022 -0.022 8.078 0.02 -0.02 8.046 0.023 -0.023 7.829 0.186 -0.186 9.2949 0.000228 -0.000228 "" "" "" 8.90594 0.0061 -0.0061 "" "" "" 10/3/22 2022-11 10/3/22 0 0 0 0 0 0 0
TOI-261.01 TOI-261 b "" "HIP 4739" "TIC 63898957" "Gaia DR2 2345033662373296768" 1 1 1 0 0 Transit 2024 "<a refstr=HORD_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167..233H/abstract target=ref>Hord et al. 2024</a>" 2024-05 Space "Transiting Exoplanet Survey Satellite (TESS)" "0.1 m TESS Telescope" "TESS CCD Array" 0 0 0 1 0 0 0 0 0 0 "Published Confirmed" 0 "<a refstr=HORD_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167..233H/abstract target=ref>Hord et al. 2024</a>" 3.3639254 "" "" 0 0.034792189 "" "" 0 3.0449863 0.2114907 -0.2114907 0 0.27136114 0.01884749 -0.01884749 0 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 874.7956 "" "" 0 1722.49 "" "" 0 "" "" "" "" "" "" "" "" "" 0 "" "" "" "" "" "" "" "" 3.3430495 "" "" 0 5.846969 "" "" 0 0.02178837 "" "" 0 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "<a refstr=HORD_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167..233H/abstract target=ref>Hord et al. 2024</a>" "" 5890.3 "" "" 0 1.28018 "" "" 0 0.496728 "" "" 0 "" "" "" "" "" "" "" "" "" 3.92 "" "" 0 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>" 01h00m52.35s 15.2181412 -24d25m26.38s -24.4239934 -86.56158 161.59825 -28.32265 3.56568 108.9371092 0.0876879 -0.0876879 108.36 0.0879286 -0.0879286 -11.1984 0.0610847 -0.0610847 114.495 0.557 -0.552 8.70535 0.0419971 -0.0419971 10.12 0.034 -0.034 9.56 0.03 -0.03 8.507 0.029 -0.029 8.272 0.049 -0.049 8.182 0.053 -0.053 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 8.159 0.024 -0.024 8.197 0.02 -0.02 8.178001 0.021 -0.021 8.042 0.203 -0.203 9.42329 0.00019 -0.00019 "" "" "" 9.03971 0.006 -0.006 "" "" "" 6/11/24 2024-05 6/11/24 0 0 0 0 0 0 0
"TOI-2796 b" TOI-2796 b "" "" "TIC 220076110" "Gaia DR2 3222453935725951488" 1 1 1 0 0 Transit 2023 "<a refstr=YEE_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJS..265....1Y/abstract target=ref>Yee et al. 2023</a>" 2023-03 Space "Transiting Exoplanet Survey Satellite (TESS)" "0.1 m TESS Telescope" "TESS CCD Array" 1 0 0 1 0 0 0 0 0 0 "Published Confirmed" 0 "<a refstr=YEE_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJS..265....1Y/abstract target=ref>Yee et al. 2023</a>" 4.8084983 5.7e-06 -5.6e-06 0 0.0569 0.001 -0.0011 0 17.26183028 "" "" -1 1.54 "" "" -1 139.8444991 31.7828407 -34.96112477 0 0.44 0.1 -0.11 0 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 139.8444991 31.7828407 -34.96112477 0 0.44 0.1 -0.11 0 Mass 0.15 "" "" 1 0.0 "" "" 0 352.0 21.0 -20.0 0 1205.0 18.0 -17.0 0 85.22 "" "" 1 2459026.489 0.00045 -0.00045 0 BJD-TDB 0 0.97 "" "" -1 2.24 "" "" -1 1.96 0.04 -0.04 0 11.43 0.33 -0.3 0 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 50.0 11.0 -12.0 0 "" "" "" "" "" "" "" "" "<a refstr=YEE_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJS..265....1Y/abstract target=ref>Yee et al. 2023</a>" "" 5764.0 81.0 -78.0 0 1.069 0.024 -0.024 0 1.063 0.057 -0.062 0 0.239 0.076 -0.079 0 [Fe/H] 0.05538 0.02561 -0.02478 0 4.4 0.03 -0.03 0 4.0 3.3 -2.5 0 1.22 0.11 -0.09 0 "" "" "" "" "" "" "" "" "" "" "" "" "<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>" 05h36m36.65s 84.1527191 +00d53m46.60s 0.8962788 -16.15719 203.33391 -22.41469 83.66988 3.7256758 0.0953288 -0.0953288 2.63988 0.10449 -0.10449 2.62901 0.0850989 -0.0850989 350.343 6.018 -5.821 2.82651 0.0478503 -0.0478503 13.186 0.029 -0.029 12.475 0.08 -0.08 11.286 0.022 -0.022 10.976 0.022 -0.022 10.936 0.023 -0.023 15.322 0.0081764 -0.0081764 12.9273 0.0013198 -0.0013198 12.3989 0.0011876 -0.0011876 12.2972 0.0007541 -0.0007541 13.6408 0.0099131 -0.0099131 10.885 0.023 -0.023 10.942 0.021 -0.021 10.84 0.127 -0.127 8.966 "" "" 12.3642 0.000273 -0.000273 "" "" "" 11.916 0.0215 -0.0215 "" "" "" 2/27/23 2023-03 2/27/23 0 0 0 0 0 0 0
TOI-3353.01 TOI-3353 b "" "" "TIC 391903064" "Gaia DR2 5212899427468919296" 1 1 1 0 0 Transit 2024 "<a refstr=HORD_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167..233H/abstract target=ref>Hord et al. 2024</a>" 2024-05 Space "Transiting Exoplanet Survey Satellite (TESS)" "0.1 m TESS Telescope" "TESS CCD Array" 0 0 0 1 0 0 0 0 0 0 "Published Confirmed" 0 "<a refstr=HORD_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167..233H/abstract target=ref>Hord et al. 2024</a>" 4.6657965 "" "" 0 0.060118218 "" "" 0 2.6667555 0.230776 -0.230776 0 0.23765421 0.02056615 -0.02056615 0 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 313.0426 "" "" 0 1264.36 "" "" 0 "" "" "" "" "" "" "" "" "" 0 "" "" "" "" "" "" "" "" 3.0411764 "" "" 0 12.6715 "" "" 0 0.02393291 "" "" 0 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "<a refstr=HORD_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167..233H/abstract target=ref>Hord et al. 2024</a>" "" 6365.0 "" "" 0 1.0207 "" "" 0 1.332089 "" "" 0 "" "" "" "" "" "" "" "" "" 4.54516 "" "" 0 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>" 07h06m07.16s 106.5298146 -75d49m10.41s -75.8195594 -25.3491 287.23667 -79.40278 247.72441 39.0559897 0.0369037 -0.0369037 -5.96038 0.0360767 -0.0360767 38.5985 0.0369232 -0.0369232 78.7577 0.1215 -0.1211 12.6682 0.0194082 -0.0194082 9.953 0.037 -0.037 9.327 0.003 -0.003 8.147 0.023 -0.023 7.888 0.024 -0.024 7.779 0.024 -0.024 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 7.689 0.029 -0.029 7.724 0.02 -0.02 7.688 0.017 -0.017 7.69 0.125 -0.125 9.23847 0.002015 -0.002015 "" "" "" 8.7843 0.0064 -0.0064 "" "" "" 6/11/24 2024-05 6/11/24 0 0 0 0 0 0 0
