Star_sector,Tmag,rhat,p,pl_ratror,pl_ratrorerr1,pl_ratrorerr2,value,err1,err2,Pipeline
TIC_219041246_23,12.7022,1.0,10.441989,0.05409072573251678,0.00506831106176085,-0.00506831106176085,0.0585846,0.00592,-0.0061024,TGLC
TIC_102734241_55,12.6396,1.04,10.904821,0.06302944735780557,0.008259573460029576,-0.008259573460029576,0.0275131,0.0166363,-0.0127678,TGLC
TIC_102734241_41,12.6396,1.06,10.904821,0.06302944735780557,0.008259573460029576,-0.008259573460029576,0.0299017,0.0192937,-0.0152329,TGLC
TIC_388076422_17,13.2297,1.0,2.576184,0.2230236771814597,0.011281246846092378,-0.011281246846092378,0.2539185,0.0846632,-0.0429525,TGLC
TIC_388076422_25,13.2297,1.0,2.576184,0.2230236771814597,0.011281246846092378,-0.011281246846092378,0.2183916,0.0561005,-0.0237711,TGLC
TIC_178709444_37,13.6615,1.0,3.4716826,0.17779367831433088,0.005803392556280287,-0.005803392556280287,0.184007,0.0068042,-0.0066096,TGLC
TIC_277634430_37,12.0874,1.0,2.326021,0.0543199237229088,0.004341936409616982,-0.004341936409616982,0.0559943,0.0034826,-0.0034738,TGLC
TIC_277634430_11,12.0874,1.01,2.326021,0.0543199237229088,0.004341936409616982,-0.004341936409616982,0.0520215,0.0041041,-0.0039709,TGLC
TIC_34077285_33,9.2563,1.0,2.5735943,0.03105912279556255,0.0,0.0,0.0263784,0.0021662,-0.0023361,TGLC
TIC_232540264_20,8.4724,1.06,15.92346,0.021694553707386738,0.000774404028693473,-0.000774404028693473,0.0206788,0.0039319,-0.0056952,TGLC
TIC_232540264_14,8.4724,1.0,15.92346,0.021694553707386738,0.000774404028693473,-0.000774404028693473,0.0236771,0.0028598,-0.0028823,TGLC
TIC_232540264_22,8.4724,1.09,15.92346,0.021694553707386738,0.000774404028693473,-0.000774404028693473,0.0209602,0.0052387,-0.0090225,TGLC
TIC_232540264_16,8.4724,1.0,15.92346,0.021694553707386738,0.000774404028693473,-0.000774404028693473,0.0216058,0.0245519,-0.0122503,TGLC
TIC_404518509_30,8.6022,1.0,25.1292,0.023774883849510715,0.0009156901540765183,-0.0009156901540765183,0.0195821,0.0034768,-0.0042833,TGLC
TIC_404518509_4,8.6022,1.01,25.1292,0.023774883849510715,0.0009156901540765183,-0.0009156901540765183,0.0129734,0.0102466,-0.0069972,TGLC
TIC_322807371_36,11.6707,1.0,98.29838,0.10479637345308987,0.005001701995194382,-0.005001701995194382,0.1127793,0.0038456,-0.0032408,TGLC
TIC_237913194_28,11.4864,1.0,15.168865,0.10530491154892087,0.004857629189576856,-0.004857629189576856,0.1360929,0.0141394,-0.0108657,TGLC
TIC_257060897_26,11.2633,1.0,3.660028,0.08412825577004682,0.0032302473176428503,-0.0032302473176428503,0.0873164,0.001095,-0.0011369,TGLC
TIC_257060897_14,11.2633,1.0,3.660028,0.08412825577004682,0.0032302473176428503,-0.0032302473176428503,0.0907026,0.0010867,-0.0011366,TGLC
TIC_257060897_48,11.2633,1.01,3.660028,0.08412825577004682,0.0032302473176428503,-0.0032302473176428503,0.0898355,0.0007646,-0.0008837,TGLC
TIC_257060897_22,11.2633,1.0,3.660028,0.08412825577004682,0.0032302473176428503,-0.0032302473176428503,0.0892197,0.0009821,-0.0009924,TGLC
TIC_257060897_40,11.2633,1.0,3.660028,0.08412825577004682,0.0032302473176428503,-0.0032302473176428503,0.0908955,0.0006903,-0.0007609,TGLC
TIC_257060897_16,11.2633,1.0,3.660028,0.08412825577004682,0.0032302473176428503,-0.0032302473176428503,0.0901117,0.0009878,-0.0010229,TGLC
TIC_257060897_20,11.2633,1.0,3.660028,0.08412825577004682,0.0032302473176428503,-0.0032302473176428503,0.0899913,0.0009009,-0.0008978,TGLC
TIC_365102760_14,11.3306,1.06,4.21285367,0.01818938684133477,0.0023327499147221833,-0.0023327499147221833,0.0282057,0.0040906,-0.0047877,TGLC
TIC_365102760_16,11.3306,1.0,4.21285367,0.01818938684133477,0.0023327499147221833,-0.0023327499147221833,0.0269293,0.0040989,-0.0044681,TGLC
TIC_46432937_32,12.3718,1.04,1.44044527,0.2303396558535956,0.007257318322255478,-0.007257318322255478,0.2717326,0.0482707,-0.019254,TGLC
TIC_46432937_6,12.3718,1.01,1.44044527,0.2303396558535956,0.007257318322255478,-0.007257318322255478,0.2736242,0.0566168,-0.0300592,TGLC
TIC_4672985_4,10.9918,1.0,69.048,0.0916791961568081,0.005952978841268863,-0.005952978841268863,0.104116,0.0161933,-0.0090677,TGLC
TIC_154872375_20,9.02855,1.0,8.0277283,0.07446742359136908,0.0,0.0,0.073865,0.0017364,-0.0018728,TGLC
TIC_154872375_40,9.02855,1.0,8.0277283,0.07446742359136908,0.0,0.0,0.0759002,0.0007691,-0.0007937,TGLC
TIC_154872375_14,9.02855,1.0,8.0277283,0.07446742359136908,0.0,0.0,0.0763747,0.0015004,-0.0017103,TGLC
TIC_154872375_26,9.02855,1.0,8.0277283,0.07446742359136908,0.0,0.0,0.0745681,0.0018092,-0.0018141,TGLC
TIC_158002130_20,10.112,1.0,9.686753,0.03761324858541479,0.00221120335502954,-0.00221120335502954,0.0427074,0.0033624,-0.0039207,TGLC
TIC_158002130_14,10.112,1.0,9.686753,0.03761324858541479,0.00221120335502954,-0.00221120335502954,0.0368906,0.0032871,-0.0033659,TGLC
TIC_158002130_40,10.112,1.0,9.686753,0.03761324858541479,0.00221120335502954,-0.00221120335502954,0.0395031,0.0015465,-0.0016251,TGLC
TIC_233087860_14,9.9469,1.0,5.748432,0.03156383753398679,0.0018461842247290438,-0.0018461842247290438,0.0276338,0.0048225,-0.004247,TGLC
TIC_233087860_18,9.9469,1.0,5.748432,0.03156383753398679,0.0018461842247290438,-0.0018461842247290438,0.0335692,0.0032622,-0.0036711,TGLC
TIC_233087860_24,9.9469,1.0,5.748432,0.03156383753398679,0.0018461842247290438,-0.0018461842247290438,0.0268138,0.0061797,-0.0053958,TGLC
TIC_233087860_22,9.9469,1.0,5.748432,0.03156383753398679,0.0018461842247290438,-0.0018461842247290438,0.0342221,0.0048631,-0.0050221,TGLC
TIC_233087860_16,9.9469,1.0,5.748432,0.03156383753398679,0.0018461842247290438,-0.0018461842247290438,0.0379864,0.0047885,-0.003766,TGLC
TIC_233087860_20,9.9469,1.0,5.748432,0.03156383753398679,0.0018461842247290438,-0.0018461842247290438,0.0292891,0.0029968,-0.0029249,TGLC
TIC_219850915_54,11.0157,1.0,6.4003,0.030254134731746672,0.0017327009503601601,-0.0017327009503601601,0.0313437,0.0032503,-0.003284,TGLC
TIC_219850915_20,11.0157,1.0,6.4003,0.030254134731746672,0.0017327009503601601,-0.0017327009503601601,0.0307823,0.0083169,-0.0047118,TGLC
TIC_219850915_14,11.0157,1.0,6.4003,0.030254134731746672,0.0017327009503601601,-0.0017327009503601601,0.0328621,0.0047089,-0.0045442,TGLC
TIC_219850915_16,11.0157,1.0,6.4003,0.030254134731746672,0.0017327009503601601,-0.0017327009503601601,0.0292975,0.0034172,-0.0031871,TGLC
TIC_219850915_22,11.0157,1.0,6.4003,0.030254134731746672,0.0017327009503601601,-0.0017327009503601601,0.0351885,0.0045171,-0.0040064,TGLC
TIC_219850915_24,11.0157,1.01,6.4003,0.030254134731746672,0.0017327009503601601,-0.0017327009503601601,0.0389895,0.0051206,-0.0051286,TGLC
TIC_219850915_26,11.0157,1.07,6.4003,0.030254134731746672,0.0017327009503601601,-0.0017327009503601601,0.0243752,0.0049174,-0.0065138,TGLC
TIC_232976128_14,10.2108,1.02,13.079151,0.030600270472338705,0.0023935919486183397,-0.0023935919486183397,0.0255554,0.0057177,-0.005742,TGLC
TIC_198241702_24,10.9897,1.08,4.2529913,0.0258966764673525,0.0012458353566672427,-0.0012458353566672427,0.0237951,0.0113942,-0.0134934,TGLC
TIC_198241702_16,10.9897,1.0,4.2529913,0.0258966764673525,0.0012458353566672427,-0.0012458353566672427,0.0255684,0.0041479,-0.0035665,TGLC
TIC_198241702_20,10.9897,1.01,4.2529913,0.0258966764673525,0.0012458353566672427,-0.0012458353566672427,0.0239284,0.0061691,-0.0042229,TGLC
TIC_198241702_14,10.9897,1.06,4.2529913,0.0258966764673525,0.0012458353566672427,-0.0012458353566672427,0.0260058,0.0043859,-0.006615,TGLC
TIC_198241702_22,10.9897,1.02,4.2529913,0.0258966764673525,0.0012458353566672427,-0.0012458353566672427,0.0261916,0.0038079,-0.0035891,TGLC
TIC_224297258_48,9.99454,1.0,9.61419,0.02904265963967457,0.00137568730095134,-0.00137568730095134,0.0341334,0.0027321,-0.0031394,TGLC
TIC_391949880_38,7.9849,1.0,4.9404681,0.018003197900173202,0.0,0.0,0.0267775,0.0021928,-0.0021469,TGLC
TIC_198356533_54,8.69378,1.01,18.840942,0.01755225635822651,0.0024667338554942007,-0.0024667338554942007,0.0246192,0.0037763,-0.0038634,TGLC
TIC_198356533_40,8.69378,1.0,18.840942,0.01755225635822651,0.0024667338554942007,-0.0024667338554942007,0.0266947,0.0021765,-0.0022957,TGLC
TIC_198356533_22,8.69378,1.08,18.840942,0.01755225635822651,0.0024667338554942007,-0.0024667338554942007,0.0215654,0.0174995,-0.006442,TGLC
TIC_198356533_18,8.69378,1.0,18.840942,0.01755225635822651,0.0024667338554942007,-0.0024667338554942007,0.0424647,0.0030969,-0.0034677,TGLC
TIC_232982558_14,9.98671,1.0,27.644,0.024012026499588692,0.0012107916400822532,-0.0012107916400822532,0.0219774,0.0044167,-0.0048272,TGLC
TIC_232982558_48,9.98671,1.01,27.644,0.024012026499588692,0.0012107916400822532,-0.0012107916400822532,0.0408221,0.0034536,-0.0033505,TGLC
TIC_232982558_54,9.98671,1.0,27.644,0.024012026499588692,0.0012107916400822532,-0.0012107916400822532,0.0503176,0.0029702,-0.0028271,TGLC
TIC_232982558_22,9.98671,1.0,27.644,0.024012026499588692,0.0012107916400822532,-0.0012107916400822532,0.027654,0.0037061,-0.0042622,TGLC
TIC_232982558_16,9.98671,1.01,27.644,0.024012026499588692,0.0012107916400822532,-0.0012107916400822532,0.0228372,0.0060127,-0.0081199,TGLC
TIC_232982558_50,9.98671,1.01,27.644,0.024012026499588692,0.0012107916400822532,-0.0012107916400822532,0.0160751,0.0081666,-0.0088499,TGLC
TIC_232982558_20,9.98671,1.01,27.644,0.024012026499588692,0.0012107916400822532,-0.0012107916400822532,0.0259766,0.0061278,-0.0074696,TGLC
TIC_232982558_40,9.98671,1.05,27.644,0.024012026499588692,0.0012107916400822532,-0.0012107916400822532,0.0299321,0.0026978,-0.0026426,TGLC
TIC_232982558_26,9.98671,1.0,27.644,0.024012026499588692,0.0012107916400822532,-0.0012107916400822532,0.0272132,0.0173446,-0.0161156,TGLC
TIC_232982558_24,9.98671,1.0,27.644,0.024012026499588692,0.0012107916400822532,-0.0012107916400822532,0.013458,0.01063,-0.0070332,TGLC
