Star_sector,Tmag,rhat,p,pl_ratror,pl_ratrorerr1,pl_ratrorerr2,value,err1,err2,Pipeline
TIC_229510866_18,10.079,1.01,2.103195,0.07633995693697186,0.00612343990492228,-0.00612343990492228,0.0764747,0.0007594,-0.000789,QLP
TIC_229510866_17,10.079,1.01,2.103195,0.07633995693697186,0.00612343990492228,-0.00612343990492228,0.0766319,0.0007022,-0.000821,QLP
TIC_229510866_54,10.079,1.0,2.103195,0.07633995693697186,0.00612343990492228,-0.00612343990492228,0.0767717,0.0004679,-0.0005015,QLP
TIC_229510866_53,10.079,1.03,2.103195,0.07633995693697186,0.00612343990492228,-0.00612343990492228,0.0778193,0.0005931,-0.000654,QLP
TIC_229510866_26,10.079,1.0,2.103195,0.07633995693697186,0.00612343990492228,-0.00612343990492228,0.1530046,0.023683,-0.0232284,QLP
TIC_229510866_25,10.079,1.02,2.103195,0.07633995693697186,0.00612343990492228,-0.00612343990492228,0.0784234,0.000828,-0.000805,QLP
TIC_229510866_23,10.079,1.0,2.103195,0.07633995693697186,0.00612343990492228,-0.00612343990492228,0.0766056,0.0008467,-0.0009758,QLP
TIC_229510866_21,10.079,1.0,2.103195,0.07633995693697186,0.00612343990492228,-0.00612343990492228,0.0772459,0.0008104,-0.0009643,QLP
TIC_229510866_19,10.079,1.0,2.103195,0.07633995693697186,0.00612343990492228,-0.00612343990492228,0.0771861,0.0006633,-0.0007084,QLP
TIC_229510866_47,10.079,1.03,2.103195,0.07633995693697186,0.00612343990492228,-0.00612343990492228,0.0768231,0.0005154,-0.0005931,QLP
TIC_147950620_41,10.4782,1.0,2.310644,0.08210063014167492,0.006581244699930211,-0.006581244699930211,0.0830333,0.0026617,-0.0021116,QLP
TIC_147950620_48,10.4782,1.0,2.310644,0.08210063014167492,0.006581244699930211,-0.006581244699930211,0.0854244,0.002909,-0.0023488,QLP
TIC_147950620_47,10.4782,1.0,2.310644,0.08210063014167492,0.006581244699930211,-0.006581244699930211,0.0850618,0.0028103,-0.0023689,QLP
TIC_147950620_40,10.4782,1.0,2.310644,0.08210063014167492,0.006581244699930211,-0.006581244699930211,0.083317,0.0021085,-0.0015773,QLP
TIC_147950620_14,10.4782,1.0,2.310644,0.08210063014167492,0.006581244699930211,-0.006581244699930211,0.0839041,0.0035373,-0.0027078,QLP
TIC_147950620_21,10.4782,1.0,2.310644,0.08210063014167492,0.006581244699930211,-0.006581244699930211,0.0830658,0.0025479,-0.0018794,QLP
TIC_29960110_31,10.9473,1.03,2.4919863,0.04341279582719443,0.0023547909334104876,-0.0023547909334104876,0.0406072,0.0020907,-0.0023949,QLP
TIC_231702397_27,13.084,1.0,5.07803,0.07556588289288425,0.005500033031302985,-0.005500033031302985,0.0652803,0.0157672,-0.0110274,QLP
TIC_231702397_28,13.084,1.0,5.07803,0.07556588289288425,0.005500033031302985,-0.005500033031302985,0.0688867,0.007967,-0.0079638,QLP
TIC_447061717_10,10.2565,1.0,24.245586,0.06971438874423949,0.003675675999693534,-0.003675675999693534,0.0689658,0.002478,-0.0025332,QLP
TIC_447061717_9,10.2565,1.0,24.245586,0.06971438874423949,0.003675675999693534,-0.003675675999693534,0.0657576,0.0024726,-0.0026005,QLP
TIC_103633434_14,9.91924,1.01,3.444714,0.024989974436291237,0.0014315134738472756,-0.0014315134738472756,0.0221704,0.0033472,-0.0037306,QLP
TIC_288735205_50,11.1534,1.0,3.477978,0.14792631988343571,0.005863757676566665,-0.005863757676566665,0.1523215,0.0016047,-0.001986,QLP
TIC_288735205_40,11.1534,1.01,3.477978,0.14792631988343571,0.005863757676566665,-0.005863757676566665,0.1535327,0.0014034,-0.0015393,QLP
TIC_288735205_17,11.1534,1.01,3.477978,0.14792631988343571,0.005863757676566665,-0.005863757676566665,0.1474905,0.0020499,-0.0021953,QLP
TIC_288735205_26,11.1534,1.0,3.477978,0.14792631988343571,0.005863757676566665,-0.005863757676566665,0.1001995,0.0067781,-0.0066363,QLP
TIC_288735205_24,11.1534,1.01,3.477978,0.14792631988343571,0.005863757676566665,-0.005863757676566665,0.1517821,0.0020707,-0.0022534,QLP
TIC_288735205_19,11.1534,1.01,3.477978,0.14792631988343571,0.005863757676566665,-0.005863757676566665,0.153118,0.0023731,-0.002381,QLP
TIC_288735205_47,11.1534,1.0,3.477978,0.14792631988343571,0.005863757676566665,-0.005863757676566665,0.152446,0.0013276,-0.0014218,QLP
TIC_288735205_53,11.1534,1.0,3.477978,0.14792631988343571,0.005863757676566665,-0.005863757676566665,0.1559611,0.0014681,-0.0014624,QLP
TIC_288735205_20,11.1534,1.01,3.477978,0.14792631988343571,0.005863757676566665,-0.005863757676566665,0.1474303,0.0027127,-0.0018763,QLP
