#*******************************************************************************
# Revised: Dec 14, 2021              TESS / (Earth)                          -95
#                        https://tess.gsfc.nasa.gov/index.html 
#                   http://spaceflight101.com/tess/tess-orbit-design/ 
#
# BACKGROUND:
#  The NASA Transiting Exoplanet Survey Satellite (TESS) mission is to 
#  detect exoplanets transiting nearby bright stars, targets for followup 
#  characterization with large ground telescopes such as the Hubble Space 
#  Telescope and the future James Webb Space Telescope.
#
#  Launched        : 2018-Apr-18 22:51 UTC
#  Launch vehicle  : Falcon 9 Block 4
#  Launch site     : SLC-40, Cape Canaveral
#  Payload mass    : 362 kg
#  Ascent duration : 49 minutes, then TESS deployment
#
#  A SpaceX Falcon 9 launched the 362-kilogram TESS spacecraft into a 
#  Suprasynchronous Transfer Orbit of 200 by 270,000 kilometers at an 
#  inclination of 28.5 degrees. 
#
#  The operational orbit chosen for TESS is a highly eccentric, 2:1 lunar 
#  resonance orbit of 108,400 by 376,300 kilometers at an inclination of 
#  37 degrees, timed so that the spacecraft reaches apogee with the moon at 
#  a phasing of 90 degrees. 
#
#  11 maneuvering engine burns, 3.5 phasing loops, and a lunar flyby will
#  be used during the first 60 days to go from the inital transfer orbit to
#  the operational orbit.
#
#  TESS is designed to:
#   - Monitor 200,000 nearby stars for planets
#   - Detect and characterize Earth and Super-Earth size planets
#   - Cover 400X larger sky area than Kepler
#   - Span stellar spectral types of F5 to M5
#
#  Transiting exoplanets allow determination of the following: 
#   - Fundamental properties: 
#       mass, radius, orbit
#   - Dynamics: 
#       planet-planet interactions, mutual inclinations, moons, tides
#   - Atmospheric composition & structure: 
#       transmission spectrum, emission spectrum, 
#
# MISSION OVERVIEW:
#  All-sky, two year photometric exoplanet discovery mission.
#  TESS will tile the sky with 26 observation sectors:
#
#   - At least 27 days staring at each 24 deg. x 96 deg. sector
#   - Brightest 100,000 stars at 1-minute cadence
#   - Full frame images with 30-minute cadence
#   - Map Northern hemisphere in first year
#   - Map Southern hemisphere in second year
#   - Sectors overlap at ecliptic poles for sensitivity to smaller 
#      and longer period planets in JWST Continuous Viewing Zone (CVZ)
#
#  TESS observes from unique High Earth Orbit (HEO):
#   - Unobstructed view for continuous observation
#   - Two 13.7 day orbits per observation sector
#   - Stable 2:1 resonance with Moon's orbit (P/2)
#   - Thermally stable, low-radiation
#
# SPACECRAFT: 
#  Designed for photometric stability. Heritage Orbital LEOStar-2 spacecraft bus:
#   - 3-axis stabilized pointing, with <= 3 arcsecong performance
#   - Two-headed star tracker; 4 wheel zero-momentum system
#   - 400W single-axis articulating solar array
#   - Passive thermal control
#   - Mono-propellant propulsion system
#   - Ka-band 100 Mbps science downlink 
#   - Hexagonal 3.9 x 1.2 x 1.5 meter dimensions when fully deployed
#   - Two 1.1 x 0.89 m solar panels
#
# SCIENCE INSTRUMENT: 
#  Four wide field-of-view CCD cameras. Each of the four cameras has:
#   - 24 deg. x 24 deg. Field-of-View
#   - 100 mm effective pupil diameter
#   - Lens assembly with 7 optical elements
#   - Athermal design
#   - 600nm - 1000nm bandpass
#   - 16.8 Megapixel, low-noise, low-power, MIT Lincoln Lab CCID-80 detector
#
# Trajectory:
#  Post-launch trajectory (starts after launch ascent, L+00:49 min.).
#  Concatenated short-term tag-up predictions, each covering ~3-4 days:
#
#  Last tracking data used is 2021-Dec-13, predicts thereafter.
#
#  Trajectory name                           Start (TDB)          Stop (TDB)
#  ------------------------------------   -----------------   -----------------
#  Concatenated trajectory files (311)    2018-Apr-18 23:37   2023-Jun-14 13:01
#*******************************************************************************
#
#
#*******************************************************************************
#Ephemeris / WWW_USER Wed Dec 15 13:42:28 2021 Pasadena, USA      / Horizons
#*******************************************************************************
#Target body name: TESS (spacecraft) (-95)         {source: TESS_merged}
#Center body name: Solar System Barycenter (0)     {source: DE441}
#Center-site name: BODY CENTER
#*******************************************************************************
#Start time      : A.D. 2021-Dec-15 00:00:00.0000 TDB
#Stop  time      : A.D. 2023-May-13 00:00:00.0000 TDB
#Step-size       : 60 minutes
#*******************************************************************************
#Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
#Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
#Center radii    : (undefined)                                                  
#Output units    : AU-D
#Output type     : GEOMETRIC cartesian states
#Output format   : 4 (position, LT, range, and range-rate)
#Reference frame : ICRF
#*******************************************************************************
#            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     LT,                     RG,                     RR,
#**************************************************************************************************************************************************************************************************
#$$SOE
JDTDB,Calendar Date (TDB),X,Y,Z,LT,RG,RR,
2459564.416666667, A.D. 2021-Dec-15 22:00:00.0000,  9.604334674977612E-02,  9.007497418415341E-01,  3.910738861625754E-01,  5.698517552571800E-03,  9.866677284277555E-01, -8.220422997600425E-04,
2459564.458333333, A.D. 2021-Dec-15 23:00:00.0000,  9.534818941053308E-02,  9.007792248611837E-01,  3.910899242547440E-01,  5.698320318438744E-03,  9.866335783962368E-01, -8.167899629034877E-04,
2459564.500000000, A.D. 2021-Dec-16 00:00:00.0000,  9.465470769747288E-02,  9.008086839224883E-01,  3.911050505587913E-01,  5.698124627534900E-03,  9.865996955665727E-01, -8.091626953479273E-04,
2459564.541666667, A.D. 2021-Dec-16 01:00:00.0000,  9.396296963999429E-02,  9.008382425096121E-01,  3.911192404906451E-01,  5.697931091701060E-03,  9.865661858757131E-01, -7.988195791576647E-04,
2459564.583333333, A.D. 2021-Dec-16 02:00:00.0000,  9.327303997628776E-02,  9.008680401760402E-01,  3.911324712688624E-01,  5.697740408981904E-03,  9.865331701863476E-01, -7.853852842860260E-04,
2459564.625000000, A.D. 2021-Dec-16 03:00:00.0000,  9.258497797314666E-02,  9.008982338686344E-01,  3.911447228519860E-01,  5.697553371676559E-03,  9.865007856808172E-01, -7.684524122922747E-04,
2459564.666666667, A.D. 2021-Dec-16 04:00:00.0000,  9.189883471027875E-02,  9.009289990295695E-01,  3.911559790910644E-01,  5.697370873477652E-03,  9.864691870972039E-01, -7.475868946409119E-04,
2459564.708333333, A.D. 2021-Dec-16 05:00:00.0000,  9.121464977527989E-02,  9.009605303077028E-01,  3.911662291149413E-01,  5.697193914835866E-03,  9.864385476581735E-01, -7.223375405314005E-04,
2459564.750000000, A.D. 2021-Dec-16 06:00:00.0000,  9.053244734685560E-02,  9.009930416608002E-01,  3.911754689515652E-01,  5.697023605407312E-03,  9.864090594947255E-01, -6.922509318814190E-04,
2459564.791666667, A.D. 2021-Dec-16 07:00:00.0000,  8.985223169813188E-02,  9.010267655811552E-01,  3.911837033648004E-01,  5.696861162157117E-03,  9.863809333178398E-01, -6.568928014218058E-04,
2459564.833333333, A.D. 2021-Dec-16 08:00:00.0000,  8.917398223431353E-02,  9.010619511391025E-01,  3.911909478511219E-01,  5.696707901452603E-03,  9.863543970494536E-01, -6.158766920305438E-04,
2459564.875000000, A.D. 2021-Dec-16 09:00:00.0000,  8.849764829318686E-02,  9.010988605282458E-01,  3.911972306930811E-01,  5.696565223368728E-03,  9.863296931050302E-01, -5.688999346762010E-04,
2459564.916666667, A.D. 2021-Dec-16 10:00:00.0000,  8.782314407719252E-02,  9.011377638345751E-01,  3.912025949095383E-01,  5.696434586564477E-03,  9.863070740435447E-01, -5.157856996167989E-04,
2459564.958333333, A.D. 2021-Dec-16 11:00:00.0000,  8.715034423640107E-02,  9.011789318604632E-01,  3.912070998834243E-01,  5.696317472591942E-03,  9.862867963877890E-01, -4.565280762098089E-04,
2459565.000000000, A.D. 2021-Dec-16 12:00:00.0000,  8.647908075327455E-02,  9.012226270341642E-01,  3.912108223989292E-01,  5.696215339491511E-03,  9.862691125896310E-01, -3.913349982507245E-04,
2459565.041666667, A.D. 2021-Dec-16 13:00:00.0000,  8.580914184411836E-02,  9.012690927235336E-01,  3.912138568014918E-01,  5.696129566017093E-03,  9.862542613729096E-01, -3.206618924327679E-04,
2459565.083333333, A.D. 2021-Dec-16 14:00:00.0000,  8.514027354060510E-02,  9.013185416199549E-01,  3.912163140248058E-01,  5.696061389692544E-03,  9.862424570082385E-01, -2.452279190880507E-04,
2459565.125000000, A.D. 2021-Dec-16 15:00:00.0000,  8.447218440332452E-02,  9.013711442022225E-01,  3.912183193258839E-01,  5.696011843814314E-03,  9.862338784053519E-01, -1.660074731528418E-04,
2459565.166666667, A.D. 2021-Dec-16 16:00:00.0000,  8.380455344601277E-02,  9.014270185272255E-01,  3.912200087299860E-01,  5.695981699941714E-03,  9.862286591556033E-01, -8.419274578143597E-05,
2459565.208333333, A.D. 2021-Dec-16 17:00:00.0000,  8.313704086498619E-02,  9.014862226321479E-01,  3.912215243883080E-01,  5.695971422842686E-03,  9.862268797310670E-01, -1.128331794697510E-06,
2459565.250000000, A.D. 2021-Dec-16 18:00:00.0000,  8.246930067368827E-02,  9.015487506040383E-01,  3.912230092493937E-01,  5.695981143885888E-03,  9.862285628775213E-01,  8.177503820442767E-05,
2459565.291666667, A.D. 2021-Dec-16 19:00:00.0000,  8.180099397876504E-02,  9.016145328973101E-01,  3.912246015823573E-01,  5.696010656530805E-03,  9.862336728335851E-01,  1.631355895194898E-04,
2459565.333333333, A.D. 2021-Dec-16 20:00:00.0000,  8.113180150531907E-02,  9.016834408566717E-01,  3.912264299260499E-01,  5.696059434339026E-03,  9.862421184492720E-01,  2.416902221413882E-04,
2459565.375000000, A.D. 2021-Dec-16 21:00:00.0000,  8.046143413034842E-02,  9.017552947894301E-01,  3.912286089588909E-01,  5.696126668621211E-03,  9.862537597043638E-01,  3.163661953943387E-04,
2459565.416666667, A.D. 2021-Dec-16 22:00:00.0000,  7.978964056333834E-02,  9.018298744832248E-01,  3.912312366147497E-01,  5.696211320294515E-03,  9.862684166872433E-01,  3.863266676086709E-04,
2459565.458333333, A.D. 2021-Dec-16 23:00:00.0000,  7.911621181080565E-02,  9.019069308717663E-01,  3.912343925592441E-01,  5.696312179273738E-03,  9.862858798781527E-01,  4.509878909335044E-04,
2459565.500000000, A.D. 2021-Dec-17 00:00:00.0000,  7.844098253889084E-02,  9.019861976191422E-01,  3.912381379454750E-01,  5.696427924858055E-03,  9.863059206048332E-01,  5.100111544772351E-04,
2459565.541666667, A.D. 2021-Dec-17 01:00:00.0000,  7.776382980874150E-02,  9.020674016518017E-01,  3.912425162263131E-01,  5.696557181773510E-03,  9.863283007459801E-01,  5.632760030988472E-04,
2459565.583333333, A.D. 2021-Dec-17 02:00:00.0000,  7.708466985567779E-02,  9.021502720181511E-01,  3.912475547289338E-01,  5.696698568292744E-03,  9.863527810629181E-01,  6.108424310818425E-04,
2459565.625000000, A.D. 2021-Dec-17 03:00:00.0000,  7.640345362342607E-02,  9.022345467997920E-01,  3.912532666901036E-01,  5.696850734650843E-03,  9.863791278510967E-01,  6.529090976915600E-04,
2459565.666666667, A.D. 2021-Dec-17 04:00:00.0000,  7.572016169329299E-02,  9.023199780779444E-01,  3.912596534879321E-01,  5.697012391483974E-03,  9.864071178640882E-01,  6.897729239391041E-04,
2459565.708333333, A.D. 2021-Dec-17 05:00:00.0000,  7.503479911414221E-02,  9.024063351462633E-01,  3.912667068663396E-01,  5.697182329069108E-03,  9.864365416448440E-01,  7.217934409989704E-04,
2459565.750000000, A.D. 2021-Dec-17 06:00:00.0000,  7.434739048900030E-02,  9.024934062599902E-01,  3.912744110132003E-01,  5.697359428732621E-03,  9.864672055010295E-01,  7.493635054745265E-04,
2459565.791666667, A.D. 2021-Dec-17 07:00:00.0000,  7.365797553601795E-02,  9.025809992417374E-01,  3.912827444110170E-01,  5.697542668018508E-03,  9.864989323998760E-01,  7.728866890012842E-04,
2459565.833333333, A.D. 2021-Dec-17 08:00:00.0000,  7.296660523044310E-02,  9.026689412481192E-01,  3.912916814244349E-01,  5.697731121172670E-03,  9.865315620520295E-01,  7.927608307470005E-04,
2459565.875000000, A.D. 2021-Dec-17 09:00:00.0000,  7.227333855454035E-02,  9.027570779605937E-01,  3.913011936207161E-01,  5.697923956320182E-03,  9.865649504228121E-01,  8.093668297788777E-04,
2459565.916666667, A.D. 2021-Dec-17 10:00:00.0000,  7.157823983028500E-02,  9.028452724135657E-01,  3.913112508394393E-01,  5.698120430470614E-03,  9.865989688674187E-01,  8.230616244516354E-04,
2459565.958333333, A.D. 2021-Dec-17 11:00:00.0000,  7.088137657998390E-02,  9.029334036226888E-01,  3.913218220385737E-01,  5.698319883235372E-03,  9.866335030431087E-01,  8.341743517775596E-04,
2459566.000000000, A.D. 2021-Dec-17 12:00:00.0000,  7.018281784644281E-02,  9.030213651321451E-01,  3.913328759484502E-01,  5.698521729914149E-03,  9.866684517121620E-01,  8.430048121828033E-04,
2459566.041666667, A.D. 2021-Dec-17 13:00:00.0000,  6.948263290135241E-02,  9.031090635632053E-01,  3.913443815653667E-01,  5.698725454416413E-03,  9.867037255162733E-01,  8.498235282239854E-04,
2459566.083333333, A.D. 2021-Dec-17 14:00:00.0000,  6.878089027408930E-02,  9.031964172179000E-01,  3.913563085143244E-01,  5.698930602332041E-03,  9.867392457767685E-01,  8.548728466820450E-04,
2459566.125000000, A.D. 2021-Dec-17 15:00:00.0000,  6.807765703995353E-02,  9.032833547704407E-01,  3.913686273069913E-01,  5.699136774350344E-03,  9.867749433551453E-01,  8.583686739777118E-04,
2459566.166666667, A.D. 2021-Dec-17 16:00:00.0000,  6.737299831511505E-02,  9.033698140637573E-01,  3.913813095171539E-01,  5.699343620142422E-03,  9.868107575938347E-01,  8.605025507291960E-04,
2459566.208333333, A.D. 2021-Dec-17 17:00:00.0000,  6.666697691393485E-02,  9.034557410179654E-01,  3.913943278921648E-01,  5.699550832762432E-03,  9.868466353468119E-01,  8.614438618990209E-04,
