#*******************************************************************************
# Revised: Aug 13, 2019              TESS / (Earth)                          -95
#                        https://tess.gsfc.nasa.gov/index.html 
#                   http://spaceflight101.com/tess/tess-orbit-design/ 
#
# BACKGROUND:
#  The NASA Transitting Exoplanet Survey Satellite (TESS) mission is to 
#  detect exoplanets transiting nearby bright stars, targets for followup 
#  characterization with large ground telescopes such as the Hubble Space 
#  Telescope and the future James Webb Space Telescope.
#
#  Launched        : 2018-Apr-18 22:51 UTC
#  Launch vehicle  : Falcon 9 Block 4
#  Launch site     : SLC-40, Cape Canaveral
#  Payload mass    : 362 kg
#  Ascent duration : 49 minutes, then TESS deployment
#
#  TESS is designed to:
#   - Monitor 200,000 nearby stars for planets
#   - Detect and characterize Earth and Super-Earth size planets
#   - Cover 400X larger sky area than Kepler
#   - Span stellar spectral types of F5 to M5
#
#  Transiting exoplanets allow determination of the following: 
#   - Fundamental properties: 
#       mass, radius, orbit
#   - Dynamics: 
#       planet-planet interactions, mutual inclinations, moons, tides
#   - Atmospheric composition & structure: 
#       transmission spectrum, emission spectrum, 
#
# MISSION OVERVIEW:
#  All-sky, two year photometric exoplanet discovery mission.
#  TESS will tile the sky with 26 observation sectors:
#
#   - At least 27 days staring at each 24 deg. x 96 deg. sector
#   - Brightest 100,000 stars at 1-minute cadence
#   - Full frame images with 30-minute cadence
#   - Map Northern hemisphere in first year
#   - Map Southern hemisphere in second year
#   - Sectors overlap at ecliptic poles for sensitivity to smaller 
#      and longer period planets in JWST Continuous Viewing Zone (CVZ)
#
#  TESS observes from unique High Earth Orbit (HEO):
#   - Unobstructed view for continuous observation
#   - Two 13.7 day orbits per observation sector
#   - Stable 2:1 resonance with Moon's orbit (P/2)
#   - Thermally stable, low-radiation
#
# SPACECRAFT: 
#  Designed for photometric stability. Heritage Orbital LEOStar-2 spacecraft bus:
#   - 3-axis stabilized pointing, with <= 3 arcsecong performance
#   - Two-headed star tracker; 4 wheel zero-momentum system
#   - 400W single-axis articulating solar array
#   - Passive thermal control
#   - Mono-propellant propulsion system
#   - Ka-band 100 Mbps science downlink 
#   - Hexagonal 3.9 x 1.2 x 1.5 meter dimensions when fully deployed
#   - Two 1.1 x 0.89 m solar panels
#
# SCIENCE INSTRUMENT: 
#  Four wide field-of-view CCD cameras. Each of the four cameras has:
#   - 24 deg. x 24 deg. Field-of-View
#   - 100 mm effective pupil diameter
#   - Lens assembly with 7 optical elements
#   - Athermal design
#   - 600nm - 1000nm bandpass
#   - 16.8 Megapixel, low-noise, low-power, MIT Lincoln Lab CCID-80 detector
#
# Trajectory:
#  A SpaceX Falcon 9 launched the 362-kilogram TESS spacecraft into a 
#  Suprasynchronous Transfer Orbit of 200 by 270,000 kilometers at an 
#  inclination of 28.5 degrees. 
#
#  The operational orbit chosen for TESS is a highly eccentric, 2:1 lunar 
#  resonance orbit of 108,400 by 376,300 kilometers at an inclination of 
#  37 degrees, timed so that the spacecraft reaches apogee with the moon at 
#  a phasing of 90 degrees. 
#
#  11 maneuvering engine burns, 3.5 phasing loops, and a lunar flyby will
#  be used during the first 60 days to go from the inital transfer orbit to
#  the operational orbit.
#
#  Post-launch trajectory (starts after launch ascent, L+00:49 min.).
#  Concatenated trajectory solutions:
#
#  Trajectory name                           Start (TDB)          Stop (TDB)
#  ------------------------------------   -----------------   -----------------
#  095_548day_20180418_02.V0.1            2018-Apr-18 23:37   2018-Apr-19 10:16
#  095_35day_2018****_01.V0.*             2018-Apr-19 10:16   2018-Dec-17 09:00
#  095_548day_201812*_01.V0.*             2018-Dec-24 14:16   2019-Jan-13 14:10
#  095_35day_2019****_01.V0.*             2019-Jan-13 14:10   2019-May-20 13:57
#  095_548day_20190[5-6]20_01.V0.1        2019-May-20 13:57   2019-Jun-19 17:00
#  095_35day_20190620-20190808_01.V0.1    2019-Jun-19 17:00   2019-Aug-11 22:50
#  095_548day_20190812_01_V0.2            2019-Aug-11 22:50   2021-Feb-09 22:50
#*******************************************************************************
# 
# 
#*******************************************************************************
#Ephemeris / WWW_USER Wed Oct  9 16:10:32 2019 Pasadena, USA      / Horizons    
#*******************************************************************************
#Target body name: TESS (spacecraft) (-95)         {source: TESS_merged}
#Center body name: Solar System Barycenter (0)     {source: DE431mx}
#Center-site name: BODY CENTER
#*******************************************************************************
#Start time      : A.D. 2018-Jun-01 00:00:00.0000 TDB
#Stop  time      : A.D. 2018-Dec-31 00:00:00.0000 TDB
#Step-size       : 30 minutes
#*******************************************************************************
#Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
#Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
#Center radii    : (undefined)                                                  
#Output units    : AU-D                                                         
#Output type     : GEOMETRIC cartesian states
#Output format   : 4 (position, LT, range, and range-rate)
#Reference frame : ICRF/J2000.0                                                 
#Coordinate systm: Earth Mean Equator and Equinox of Reference Epoch            
#*******************************************************************************
#            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     LT,                     RG,                     RR,
#**************************************************************************************************************************************************************************************************
#$$SOE
JDTDB,TDB,X,Y,Z,LT,RG,RR,
2458271.000000000, A.D. 2018-Jun-01 12:00:00.0000, -3.334805949630890E-01, -8.704985064136107E-01, -3.772024515581888E-01,  5.807939591159915E-03,  1.005613567105561E+00, -3.573118001933294E-04,
2458271.020833333, A.D. 2018-Jun-01 12:30:00.0000, -3.331528614345639E-01, -8.705946514512890E-01, -3.772504729936039E-01,  5.807896944995001E-03,  1.005606183151002E+00, -3.515559923187449E-04,
2458271.041666667, A.D. 2018-Jun-01 13:00:00.0000, -3.328251450823370E-01, -8.706907850366746E-01, -3.772985088042825E-01,  5.807854988457009E-03,  1.005598918601643E+00, -3.458487951413981E-04,
2458271.062500000, A.D. 2018-Jun-01 13:30:00.0000, -3.324974448131630E-01, -8.707869068253219E-01, -3.773465581082924E-01,  5.807813715735052E-03,  1.005591772451361E+00, -3.401895758196079E-04,
2458271.083333333, A.D. 2018-Jun-01 14:00:00.0000, -3.321697595576568E-01, -8.708830164704379E-01, -3.773946200402624E-01,  5.807773121094016E-03,  1.005584743707150E+00, -3.345777084387524E-04,
2458271.104166667, A.D. 2018-Jun-01 14:30:00.0000, -3.318420882696473E-01, -8.709791136231804E-01, -3.774426937509810E-01,  5.807733198873754E-03,  1.005577831388987E+00, -3.290125727215447E-04,
2458271.125000000, A.D. 2018-Jun-01 15:00:00.0000, -3.315144299255515E-01, -8.710751979329391E-01, -3.774907784070060E-01,  5.807693943488255E-03,  1.005571034529684E+00, -3.234935560196198E-04,
2458271.145833333, A.D. 2018-Jun-01 15:30:00.0000, -3.311867835237617E-01, -8.711712690476131E-01, -3.775388731902835E-01,  5.807655349424858E-03,  1.005564352174754E+00, -3.180200526522393E-04,
2458271.166666667, A.D. 2018-Jun-01 16:00:00.0000, -3.308591480840608E-01, -8.712673266138552E-01, -3.775869772977796E-01,  5.807617411243377E-03,  1.005557783382257E+00, -3.125914633598349E-04,
2458271.187500000, A.D. 2018-Jun-01 16:30:00.0000, -3.305315226470502E-01, -8.713633702773103E-01, -3.776350899411191E-01,  5.807580123575256E-03,  1.005551327222657E+00, -3.072071962021871E-04,
2458271.208333333, A.D. 2018-Jun-01 17:00:00.0000, -3.302039062735918E-01, -8.714593996828511E-01, -3.776832103462364E-01,  5.807543481122756E-03,  1.005544982778679E+00, -3.018666669671637E-04,
2458271.229166667, A.D. 2018-Jun-01 17:30:00.0000, -3.298762980442783E-01, -8.715554144747729E-01, -3.777313377530349E-01,  5.807507478658025E-03,  1.005538749145148E+00, -2.965692977888501E-04,
2458271.250000000, A.D. 2018-Jun-01 18:00:00.0000, -3.295486970589102E-01, -8.716514142969986E-01, -3.777794714150559E-01,  5.807472111022252E-03,  1.005532625428843E+00, -2.913145185447159E-04,
2458271.270833333, A.D. 2018-Jun-01 18:30:00.0000, -3.292211024359902E-01, -8.717473987932678E-01, -3.778276105991556E-01,  5.807437373124809E-03,  1.005526610748350E+00, -2.861017666790512E-04,
2458271.291666667, A.D. 2018-Jun-01 19:00:00.0000, -3.288935133122348E-01, -8.718433676073133E-01, -3.778757545851919E-01,  5.807403259942371E-03,  1.005520704233908E+00, -2.809304859540990E-04,
2458271.312500000, A.D. 2018-Jun-01 19:30:00.0000, -3.285659288421033E-01, -8.719393203830165E-01, -3.779239026657198E-01,  5.807369766518010E-03,  1.005514905027250E+00, -2.758001283069432E-04,
2458271.333333333, A.D. 2018-Jun-01 20:00:00.0000, -3.282383481973346E-01, -8.720352567645731E-01, -3.779720541456933E-01,  5.807336887960353E-03,  1.005509212281461E+00, -2.707101529898774E-04,
2458271.354166667, A.D. 2018-Jun-01 20:30:00.0000, -3.279107705665017E-01, -8.721311763966351E-01, -3.780202083421772E-01,  5.807304619442691E-03,  1.005503625160824E+00, -2.656600256010284E-04,
2458271.375000000, A.D. 2018-Jun-01 21:00:00.0000, -3.275831951545822E-01, -8.722270789244423E-01, -3.780683645840661E-01,  5.807272956202098E-03,  1.005498142840662E+00, -2.606492199355996E-04,
2458271.395833333, A.D. 2018-Jun-01 21:30:00.0000, -3.272556211825350E-01, -8.723229639939587E-01, -3.781165222118100E-01,  5.807241893538581E-03,  1.005492764507198E+00, -2.556772168113808E-04,
2458271.416666667, A.D. 2018-Jun-01 22:00:00.0000, -3.269280478868954E-01, -8.724188312519875E-01, -3.781646805771484E-01,  5.807211426814192E-03,  1.005487489357395E+00, -2.507435038070922E-04,
2458271.437500000, A.D. 2018-Jun-01 22:30:00.0000, -3.266004745193815E-01, -8.725146803462819E-01, -3.782128390428514E-01,  5.807181551452174E-03,  1.005482316598812E+00, -2.458475758102171E-04,
2458271.458333333, A.D. 2018-Jun-01 23:00:00.0000, -3.262729003465041E-01, -8.726105109256631E-01, -3.782609969824660E-01,  5.807152262936137E-03,  1.005477245449461E+00, -2.409889352746617E-04,
2458271.479166667, A.D. 2018-Jun-01 23:30:00.0000, -3.259453246492033E-01, -8.727063226401032E-01, -3.783091537800720E-01,  5.807123556809155E-03,  1.005472275137649E+00, -2.361670909618220E-04,
