#*******************************************************************************
# Revised: Nov 19, 2019              TESS / (Earth)                          -95
#                        https://tess.gsfc.nasa.gov/index.html 
#                   http://spaceflight101.com/tess/tess-orbit-design/ 
#
# BACKGROUND:
#  The NASA Transitting Exoplanet Survey Satellite (TESS) mission is to 
#  detect exoplanets transiting nearby bright stars, targets for followup 
#  characterization with large ground telescopes such as the Hubble Space 
#  Telescope and the future James Webb Space Telescope.
#
#  Launched        : 2018-Apr-18 22:51 UTC
#  Launch vehicle  : Falcon 9 Block 4
#  Launch site     : SLC-40, Cape Canaveral
#  Payload mass    : 362 kg
#  Ascent duration : 49 minutes, then TESS deployment
#
#  TESS is designed to:
#   - Monitor 200,000 nearby stars for planets
#   - Detect and characterize Earth and Super-Earth size planets
#   - Cover 400X larger sky area than Kepler
#   - Span stellar spectral types of F5 to M5
#
#  Transiting exoplanets allow determination of the following: 
#   - Fundamental properties: 
#       mass, radius, orbit
#   - Dynamics: 
#       planet-planet interactions, mutual inclinations, moons, tides
#   - Atmospheric composition & structure: 
#       transmission spectrum, emission spectrum, 
#
# MISSION OVERVIEW:
#  All-sky, two year photometric exoplanet discovery mission.
#  TESS will tile the sky with 26 observation sectors:
#
#   - At least 27 days staring at each 24 deg. x 96 deg. sector
#   - Brightest 100,000 stars at 1-minute cadence
#   - Full frame images with 30-minute cadence
#   - Map Northern hemisphere in first year
#   - Map Southern hemisphere in second year
#   - Sectors overlap at ecliptic poles for sensitivity to smaller 
#      and longer period planets in JWST Continuous Viewing Zone (CVZ)
#
#  TESS observes from unique High Earth Orbit (HEO):
#   - Unobstructed view for continuous observation
#   - Two 13.7 day orbits per observation sector
#   - Stable 2:1 resonance with Moon's orbit (P/2)
#   - Thermally stable, low-radiation
#
# SPACECRAFT: 
#  Designed for photometric stability. Heritage Orbital LEOStar-2 spacecraft bus:
#   - 3-axis stabilized pointing, with <= 3 arcsecong performance
#   - Two-headed star tracker; 4 wheel zero-momentum system
#   - 400W single-axis articulating solar array
#   - Passive thermal control
#   - Mono-propellant propulsion system
#   - Ka-band 100 Mbps science downlink 
#   - Hexagonal 3.9 x 1.2 x 1.5 meter dimensions when fully deployed
#   - Two 1.1 x 0.89 m solar panels
#
# SCIENCE INSTRUMENT: 
#  Four wide field-of-view CCD cameras. Each of the four cameras has:
#   - 24 deg. x 24 deg. Field-of-View
#   - 100 mm effective pupil diameter
#   - Lens assembly with 7 optical elements
#   - Athermal design
#   - 600nm - 1000nm bandpass
#   - 16.8 Megapixel, low-noise, low-power, MIT Lincoln Lab CCID-80 detector
#
# Trajectory:
#  A SpaceX Falcon 9 launched the 362-kilogram TESS spacecraft into a 
#  Suprasynchronous Transfer Orbit of 200 by 270,000 kilometers at an 
#  inclination of 28.5 degrees. 
#
#  The operational orbit chosen for TESS is a highly eccentric, 2:1 lunar 
#  resonance orbit of 108,400 by 376,300 kilometers at an inclination of 
#  37 degrees, timed so that the spacecraft reaches apogee with the moon at 
#  a phasing of 90 degrees. 
#
#  11 maneuvering engine burns, 3.5 phasing loops, and a lunar flyby will
#  be used during the first 60 days to go from the inital transfer orbit to
#  the operational orbit.
#
#  Post-launch trajectory (starts after launch ascent, L+00:49 min.).
#  Concatenated short-term predictions, each covering 3-4 days:
#
#  Trajectory name                           Start (TDB)          Stop (TDB)
#  ------------------------------------   -----------------   -----------------
#  Concatenated trajectory files (168)    2018-Apr-18 23:37   2021-May-19 13:01
#*******************************************************************************
# 
# 
#*******************************************************************************
#Ephemeris / WWW_USER Sun Dec 22 14:02:21 2019 Pasadena, USA      / Horizons    
#*******************************************************************************
#Target body name: TESS (spacecraft) (-95)         {source: TESS_merged}
#Center body name: Solar System Barycenter (0)     {source: DE431mx}
#Center-site name: BODY CENTER
#*******************************************************************************
#Start time      : A.D. 2019-Dec-01 00:00:00.0000 TDB
#Stop  time      : A.D. 2020-Dec-31 00:00:00.0000 TDB
#Step-size       : 60 minutes
#*******************************************************************************
#Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
#Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
#Center radii    : (undefined)                                                  
#Output units    : AU-D                                                         
#Output type     : GEOMETRIC cartesian states
#Output format   : 4 (position, LT, range, and range-rate)
#Reference frame : ICRF/J2000.0                                                 
#Coordinate systm: Earth Mean Equator and Equinox of Reference Epoch            
#*******************************************************************************
#            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     LT,                     RG,                     RR,
#**************************************************************************************************************************************************************************************************
#$$SOE
JDTDB,Calendar Date (TDB),X,Y,Z,LT,RG,RR,
2458831.083333333, A.D. 2019-Dec-13 14:00:00.0000,  1.514862041773763E-01,  9.005876112572645E-01,  3.899572550280061E-01,  5.735158847098317E-03,  9.930119719092579E-01,  4.397233798180463E-04,
2458831.125000000, A.D. 2019-Dec-13 15:00:00.0000,  1.507579331711439E-01,  9.007115359812627E-01,  3.899994620463129E-01,  5.735263622857353E-03,  9.930301132695696E-01,  4.310866643995942E-04,
2458831.166666667, A.D. 2019-Dec-13 16:00:00.0000,  1.500293962338243E-01,  9.008346172318757E-01,  3.900414081031232E-01,  5.735366337877448E-03,  9.930478978239936E-01,  4.225958322274354E-04,
2458831.208333333, A.D. 2019-Dec-13 17:00:00.0000,  1.493006000626672E-01,  9.009568594484151E-01,  3.900830949290643E-01,  5.735467026650030E-03,  9.930653315445368E-01,  4.142458125124762E-04,
2458831.250000000, A.D. 2019-Dec-13 18:00:00.0000,  1.485715510933626E-01,  9.010782669366367E-01,  3.901245241766063E-01,  5.735565722474175E-03,  9.930824201967549E-01,  4.060317641970101E-04,
2458831.291666667, A.D. 2019-Dec-13 19:00:00.0000,  1.478422555155586E-01,  9.011988438736218E-01,  3.901656974244729E-01,  5.735662457510384E-03,  9.930991693490663E-01,  3.979490640077559E-04,
2458831.333333333, A.D. 2019-Dec-13 20:00:00.0000,  1.471127192872245E-01,  9.013185943125142E-01,  3.902066161817749E-01,  5.735757262831672E-03,  9.931155843815961E-01,  3.899932950599245E-04,
2458831.375000000, A.D. 2019-Dec-13 21:00:00.0000,  1.463829481479651E-01,  9.014375221870777E-01,  3.902472818918863E-01,  5.735850168471855E-03,  9.931316704945390E-01,  3.821602360045268E-04,
2458831.416666667, A.D. 2019-Dec-13 22:00:00.0000,  1.456529476313681E-01,  9.015556313160985E-01,  3.902876959360829E-01,  5.735941203471398E-03,  9.931474327160954E-01,  3.744458506964732E-04,
2458831.458333333, A.D. 2019-Dec-13 23:00:00.0000,  1.449227230764681E-01,  9.016729254076082E-01,  3.903278596369588E-01,  5.736030395920775E-03,  9.931628759099800E-01,  3.668462783713426E-04,
2458831.500000000, A.D. 2019-Dec-14 00:00:00.0000,  1.441922796383940E-01,  9.017894080629445E-01,  3.903677742616370E-01,  5.736117773001551E-03,  9.931780047825350E-01,  3.593578243159544E-04,
2458831.541666667, A.D. 2019-Dec-14 01:00:00.0000,  1.434616222983172E-01,  9.019050827806238E-01,  3.904074410247856E-01,  5.736203361025223E-03,  9.931928238894551E-01,  3.519769510194234E-04,
2458831.583333333, A.D. 2019-Dec-14 02:00:00.0000,  1.427307558726312E-01,  9.020199529600816E-01,  3.904468610914593E-01,  5.736287185470103E-03,  9.932073376421731E-01,  3.447002697785560E-04,
2458831.625000000, A.D. 2019-Dec-14 03:00:00.0000,  1.419996850215888E-01,  9.021340219052191E-01,  3.904860355797656E-01,  5.736369271016118E-03,  9.932215503138858E-01,  3.375245327582699E-04,
2458831.666666667, A.D. 2019-Dec-14 04:00:00.0000,  1.412684142573279E-01,  9.022472928278042E-01,  3.905249655633775E-01,  5.736449641577807E-03,  9.932354660452670E-01,  3.304466254783640E-04,
2458831.708333333, A.D. 2019-Dec-14 05:00:00.0000,  1.405369479513752E-01,  9.023597688507163E-01,  3.905636520738971E-01,  5.736528320335543E-03,  9.932490888498746E-01,  3.234635597160135E-04,
2458831.750000000, A.D. 2019-Dec-14 06:00:00.0000,  1.398052903416626E-01,  9.024714530110445E-01,  3.906020961030816E-01,  5.736605329765119E-03,  9.932624226192710E-01,  3.165724668019920E-04,
2458831.791666667, A.D. 2019-Dec-14 07:00:00.0000,  1.390734455391003E-01,  9.025823482630382E-01,  3.906402986049373E-01,  5.736680691665730E-03,  9.932754711278698E-01,  3.097705912985548E-04,
2458831.833333333, A.D. 2019-Dec-14 08:00:00.0000,  1.383414175337339E-01,  9.026924574809286E-01,  3.906782604976933E-01,  5.736754427186520E-03,  9.932882380375320E-01,  3.030552850349850E-04,
2458831.875000000, A.D. 2019-Dec-14 09:00:00.0000,  1.376092102005275E-01,  9.028017834616086E-01,  3.907159826656590E-01,  5.736826556851681E-03,  9.933007269019114E-01,  2.964240014892767E-04,
2458831.916666667, A.D. 2019-Dec-14 10:00:00.0000,  1.368768273047917E-01,  9.029103289271969E-01,  3.907534659609738E-01,  5.736897100584312E-03,  9.933129411705853E-01,  2.898742904918838E-04,
2458831.958333333, A.D. 2019-Dec-14 11:00:00.0000,  1.361442725072930E-01,  9.030180965274737E-01,  3.907907112052566E-01,  5.736966077728956E-03,  9.933248841929574E-01,  2.834037932410652E-04,
2458832.000000000, A.D. 2019-Dec-14 12:00:00.0000,  1.354115493690604E-01,  9.031250888422135E-01,  3.908277191911582E-01,  5.737033507073054E-03,  9.933365592219731E-01,  2.770102376059692E-04,
2458832.041666667, A.D. 2019-Dec-14 13:00:00.0000,  1.346786613559197E-01,  9.032313083833966E-01,  3.908644906838256E-01,  5.737099406867245E-03,  9.933479694176314E-01,  2.706914337091886E-04,
2458832.083333333, A.D. 2019-Dec-14 14:00:00.0000,  1.339456118427688E-01,  9.033367575973290E-01,  3.909010264222815E-01,  5.737163794844653E-03,  9.933591178503284E-01,  2.644452697668200E-04,
2458832.125000000, A.D. 2019-Dec-14 15:00:00.0000,  1.332124041176158E-01,  9.034414388666598E-01,  3.909373271207248E-01,  5.737226688239218E-03,  9.933700075040278E-01,  2.582697081752730E-04,
2458832.166666667, A.D. 2019-Dec-14 16:00:00.0000,  1.324790413853989E-01,  9.035453545123070E-01,  3.909733934697566E-01,  5.737288103803084E-03,  9.933806412792741E-01,  2.521627818314221E-04,
2458832.208333333, A.D. 2019-Dec-14 17:00:00.0000,  1.317455267715986E-01,  9.036485067952976E-01,  3.910092261375375E-01,  5.737348057823164E-03,  9.933910219960583E-01,  2.461225906690063E-04,
2458832.250000000, A.D. 2019-Dec-14 18:00:00.0000,  1.310118633256618E-01,  9.037508979185224E-01,  3.910448257708777E-01,  5.737406566136851E-03,  9.934011523965398E-01,  2.401472984030164E-04,
2458832.291666667, A.D. 2019-Dec-14 19:00:00.0000,  1.302780540242449E-01,  9.038525300284175E-01,  3.910801929962676E-01,  5.737463644147017E-03,  9.934110351476438E-01,  2.342351294639710E-04,
2458832.333333333, A.D. 2019-Dec-14 20:00:00.0000,  1.295441017742963E-01,  9.039534052165660E-01,  3.911153284208487E-01,  5.737519306836254E-03,  9.934206728435254E-01,  2.283843661149178E-04,
2458832.375000000, A.D. 2019-Dec-14 21:00:00.0000,  1.288100094159784E-01,  9.040535255212384E-01,  3.911502326333322E-01,  5.737573568780484E-03,  9.934300680079272E-01,  2.225933457335218E-04,
2458832.416666667, A.D. 2019-Dec-14 22:00:00.0000,  1.280757797254513E-01,  9.041528929288569E-01,  3.911849062048654E-01,  5.737626444161883E-03,  9.934392230964171E-01,  2.168604582532686E-04,
2458832.458333333, A.D. 2019-Dec-14 23:00:00.0000,  1.273414154175152E-01,  9.042515093754082E-01,  3.912193496898512E-01,  5.737677946781264E-03,  9.934481404985315E-01,  2.111841437476840E-04,
2458832.500000000, A.D. 2019-Dec-15 00:00:00.0000,  1.266069191481207E-01,  9.043493767477899E-01,  3.912535636267226E-01,  5.737728090069849E-03,  9.934568225398147E-01,  2.055628901519735E-04,
2458832.541666667, A.D. 2019-Dec-15 01:00:00.0000,  1.258722935168115E-01,  9.044464968850965E-01,  3.912875485386763E-01,  5.737776887100520E-03,  9.934652714837656E-01,  1.999952311160480E-04,
2458832.583333333, A.D. 2019-Dec-15 02:00:00.0000,  1.251375410689512E-01,  9.045428715798707E-01,  3.913213049343626E-01,  5.737824350598586E-03,  9.934734895337037E-01,  1.944797439645777E-04,
2458832.625000000, A.D. 2019-Dec-15 03:00:00.0000,  1.244026642979434E-01,  9.046385025792870E-01,  3.913548333085444E-01,  5.737870492952065E-03,  9.934814788345478E-01,  1.890150477819555E-04,
2458832.666666667, A.D. 2019-Dec-15 04:00:00.0000,  1.236676656473136E-01,  9.047333915862903E-01,  3.913881341427179E-01,  5.737915326221491E-03,  9.934892414745141E-01,  1.835998015966768E-04,
2458832.708333333, A.D. 2019-Dec-15 05:00:00.0000,  1.229325475126977E-01,  9.048275402606978E-01,  3.914212079057012E-01,  5.737958862149344E-03,  9.934967794867502E-01,  1.782327026627542E-04,
2458832.750000000, A.D. 2019-Dec-15 06:00:00.0000,  1.221973122437502E-01,  9.049209502202472E-01,  3.914540550541927E-01,  5.738001112169024E-03,  9.935040948508882E-01,  1.729124848361744E-04,
2458832.791666667, A.D. 2019-Dec-15 07:00:00.0000,  1.214619621459638E-01,  9.050136230416138E-01,  3.914866760333007E-01,  5.738042087413499E-03,  9.935111894945414E-01,  1.676379170347057E-04,
2458832.833333333, A.D. 2019-Dec-15 08:00:00.0000,  1.207264994824179E-01,  9.051055602613810E-01,  3.915190712770464E-01,  5.738081798723542E-03,  9.935180652947321E-01,  1.624078017806956E-04,
2458832.875000000, A.D. 2019-Dec-15 09:00:00.0000,  1.199909264754470E-01,  9.051967633769786E-01,  3.915512412088409E-01,  5.738120256655673E-03,  9.935247240792642E-01,  1.572209738159621E-04,
2458832.916666667, A.D. 2019-Dec-15 10:00:00.0000,  1.192552453082458E-01,  9.052872338475844E-01,  3.915831862419396E-01,  5.738157471489728E-03,  9.935311676280369E-01,  1.520762987888624E-04,
2458832.958333333, A.D. 2019-Dec-15 11:00:00.0000,  1.185194581264030E-01,  9.053769730949928E-01,  3.916149067798729E-01,  5.738193453236172E-03,  9.935373976743079E-01,  1.469726720035388E-04,
2458833.000000000, A.D. 2019-Dec-15 12:00:00.0000,  1.177835670393787E-01,  9.054659825044484E-01,  3.916464032168579E-01,  5.738228211643066E-03,  9.935434159059017E-01,  1.419090172320248E-04,
2458833.041666667, A.D. 2019-Dec-15 13:00:00.0000,  1.170475741219172E-01,  9.055542634254551E-01,  3.916776759381883E-01,  5.738261756202795E-03,  9.935492239663742E-01,  1.368842855803173E-04,
2458833.083333333, A.D. 2019-Dec-15 14:00:00.0000,  1.163114814154102E-01,  9.056418171725481E-01,  3.917087253206074E-01,  5.738294096158514E-03,  9.935548234561279E-01,  1.318974544098956E-04,
2458833.125000000, A.D. 2019-Dec-15 15:00:00.0000,  1.155752909292011E-01,  9.057286450260438E-01,  3.917395517326631E-01,  5.738325240510334E-03,  9.935602159334835E-01,  1.269475263068991E-04,
2458833.166666667, A.D. 2019-Dec-15 16:00:00.0000,  1.148390046418447E-01,  9.058147482327598E-01,  3.917701555350467E-01,  5.738355198021281E-03,  9.935654029157125E-01,  1.220335281009149E-04,
2458833.208333333, A.D. 2019-Dec-15 17:00:00.0000,  1.141026245023147E-01,  9.059001280067089E-01,  3.918005370809160E-01,  5.738383977223014E-03,  9.935703858800252E-01,  1.171545099268238E-04,
2458833.250000000, A.D. 2019-Dec-15 18:00:00.0000,  1.133661524311692E-01,  9.059847855297710E-01,  3.918306967162044E-01,  5.738411586421324E-03,  9.935751662645250E-01,  1.123095443303033E-04,
2458833.291666667, A.D. 2019-Dec-15 19:00:00.0000,  1.126295903216733E-01,  9.060687219523362E-01,  3.918606347799163E-01,  5.738438033701422E-03,  9.935797454691229E-01,  1.074977254141994E-04,
2458833.333333333, A.D. 2019-Dec-15 20:00:00.0000,  1.118929400408771E-01,  9.061519383939302E-01,  3.918903516044097E-01,  5.738463326933032E-03,  9.935841248564190E-01,  1.027181680204472E-04,
2458833.375000000, A.D. 2019-Dec-15 21:00:00.0000,  1.111562034306617E-01,  9.062344359438138E-01,  3.919198475156661E-01,  5.738487473775282E-03,  9.935883057525506E-01,  9.797000695027388E-05,
2458833.416666667, A.D. 2019-Dec-15 22:00:00.0000,  1.104193823087409E-01,  9.063162156615647E-01,  3.919491228335504E-01,  5.738510481681420E-03,  9.935922894480077E-01,  9.325239621427944E-05,
2458833.458333333, A.D. 2019-Dec-15 23:00:00.0000,  1.096824784696356E-01,  9.063972785776350E-01,  3.919781778720588E-01,  5.738532357903349E-03,  9.935960771984177E-01,  8.856450831572091E-05,
2458833.500000000, A.D. 2019-Dec-16 00:00:00.0000,  1.089454936855949E-01,  9.064776256938938E-01,  3.920070129395572E-01,  5.738553109495991E-03,  9.935996702253032E-01,  8.390553355853076E-05,
2458833.541666667, A.D. 2019-Dec-16 01:00:00.0000,  1.082084297075557E-01,  9.065572579841427E-01,  3.920356283390138E-01,  5.738572743321507E-03,  9.936030697168100E-01,  7.927467939091455E-05,
2458833.583333333, A.D. 2019-Dec-16 02:00:00.0000,  1.074712882659444E-01,  9.066361763946252E-01,  3.920640243682086E-01,  5.738591266053309E-03,  9.936062768284041E-01,  7.467116975980024E-05,
2458833.625000000, A.D. 2019-Dec-16 03:00:00.0000,  1.067340710715702E-01,  9.067143818445066E-01,  3.920922013199547E-01,  5.738608684179989E-03,  9.936092926835500E-01,  7.009424450359657E-05,
2458833.666666667, A.D. 2019-Dec-16 04:00:00.0000,  1.059967798164362E-01,  9.067918752263419E-01,  3.921201594822989E-01,  5.738625004009062E-03,  9.936121183743600E-01,  6.554315876120110E-05,
2458833.708333333, A.D. 2019-Dec-16 05:00:00.0000,  1.052594161745337E-01,  9.068686574065278E-01,  3.921478991387171E-01,  5.738640231670577E-03,  9.936147549622195E-01,  6.101718240536927E-05,
2458833.750000000, A.D. 2019-Dec-16 06:00:00.0000,  1.045219818026140E-01,  9.069447292257349E-01,  3.921754205683040E-01,  5.738654373120596E-03,  9.936172034783886E-01,  5.651559949814817E-05,
2458833.791666667, A.D. 2019-Dec-16 07:00:00.0000,  1.037844783409324E-01,  9.070200914993293E-01,  3.922027240459539E-01,  5.738667434144556E-03,  9.936194649245846E-01,  5.203770776515346E-05,
2458833.833333333, A.D. 2019-Dec-16 08:00:00.0000,  1.030469074139764E-01,  9.070947450177734E-01,  3.922298098425379E-01,  5.738679420360478E-03,  9.936215402735376E-01,  4.758281809159336E-05,
2458833.875000000, A.D. 2019-Dec-16 09:00:00.0000,  1.023092706311665E-01,  9.071686905470171E-01,  3.922566782250729E-01,  5.738690337222090E-03,  9.936234304695312E-01,  4.315025403429299E-05,
2458833.916666667, A.D. 2019-Dec-16 10:00:00.0000,  1.015715695875429E-01,  9.072419288288721E-01,  3.922833294568864E-01,  5.738700190021811E-03,  9.936251364289199E-01,  3.873935135294524E-05,
2458833.958333333, A.D. 2019-Dec-16 11:00:00.0000,  1.008338058644280E-01,  9.073144605813722E-01,  3.923097637977750E-01,  5.738708983893635E-03,  9.936266590406266E-01,  3.434945755530663E-05,
2458834.000000000, A.D. 2019-Dec-16 12:00:00.0000,  1.000959810300747E-01,  9.073862864991221E-01,  3.923359815041585E-01,  5.738716723815908E-03,  9.936279991666254E-01,  2.997993145832336E-05,
2458834.041666667, A.D. 2019-Dec-16 13:00:00.0000,  9.935809664029746E-02,  9.074574072536316E-01,  3.923619828292296E-01,  5.738723414613996E-03,  9.936291576424027E-01,  2.563014276351460E-05,
2458834.083333333, A.D. 2019-Dec-16 14:00:00.0000,  9.862015423908344E-02,  9.075278234936361E-01,  3.923877680230976E-01,  5.738729060962848E-03,  9.936301352774005E-01,  2.129947164374538E-05,
2458834.125000000, A.D. 2019-Dec-16 15:00:00.0000,  9.788215535919417E-02,  9.075975358454086E-01,  3.924133373329304E-01,  5.738733667389481E-03,  9.936309328554479E-01,  1.698730834488298E-05,
2458834.166666667, A.D. 2019-Dec-16 16:00:00.0000,  9.714410152274724E-02,  9.076665449130542E-01,  3.924386910030898E-01,  5.738737238275345E-03,  9.936315511351691E-01,  1.269305279768227E-05,
2458834.208333333, A.D. 2019-Dec-16 17:00:00.0000,  9.640599424178756E-02,  9.077348512787971E-01,  3.924638292752649E-01,  5.738739777858611E-03,  9.936319908503810E-01,  8.416114242868307E-06,
2458834.250000000, A.D. 2019-Dec-16 18:00:00.0000,  9.566783501884600E-02,  9.078024555032539E-01,  3.924887523886019E-01,  5.738741290236379E-03,  9.936322527104741E-01,  4.155910868284464E-06,
2458834.291666667, A.D. 2019-Dec-16 19:00:00.0000,  9.492962534748220E-02,  9.078693581256959E-01,  3.925134605798293E-01,  5.738741779366770E-03,  9.936323374007761E-01, -8.813054416659976E-08,
2458834.333333333, A.D. 2019-Dec-16 20:00:00.0000,  9.419136671282045E-02,  9.079355596643012E-01,  3.925379540833814E-01,  5.738741249070966E-03,  9.936322455829036E-01, -4.316574958551175E-06,
2458834.375000000, A.D. 2019-Dec-16 21:00:00.0000,  9.345306059207067E-02,  9.080010606163950E-01,  3.925622331315183E-01,  5.738739703035147E-03,  9.936319778950997E-01, -8.529979416633152E-06,
2458834.416666667, A.D. 2019-Dec-16 22:00:00.0000,  9.271470845504140E-02,  9.080658614586813E-01,  3.925862979544429E-01,  5.738737144812372E-03,  9.936315349525572E-01, -1.272889335914222E-05,
2458834.458333333, A.D. 2019-Dec-16 23:00:00.0000,  9.197631176464431E-02,  9.081299626474608E-01,  3.926101487804162E-01,  5.738733577824356E-03,  9.936309173477273E-01, -1.691385893813919E-05,
2458834.500000000, A.D. 2019-Dec-17 00:00:00.0000,  9.123787197737181E-02,  9.081933646188431E-01,  3.926337858358689E-01,  5.738729005363184E-03,  9.936301256506173E-01, -2.108541132442976E-05,
2458834.541666667, A.D. 2019-Dec-17 01:00:00.0000,  9.049939054383835E-02,  9.082560677889485E-01,  3.926572093455157E-01,  5.738723430593003E-03,  9.936291604090820E-01, -2.524407899969056E-05,
2458834.583333333, A.D. 2019-Dec-17 02:00:00.0000,  8.976086890918135E-02,  9.083180725540941E-01,  3.926804195324527E-01,  5.738716856551514E-03,  9.936280221490833E-01, -2.939038405506072E-05,
2458834.625000000, A.D. 2019-Dec-17 03:00:00.0000,  8.902230851357748E-02,  9.083793792909796E-01,  3.927034166182734E-01,  5.738709286151535E-03,  9.936267113749595E-01, -3.352484247139398E-05,
2458834.666666667, A.D. 2019-Dec-17 04:00:00.0000,  8.828371079270098E-02,  9.084399883568560E-01,  3.927262008231705E-01,  5.738700722182421E-03,  9.936252285696732E-01, -3.764796439720604E-05,
2458834.708333333, A.D. 2019-Dec-17 05:00:00.0000,  8.754507717817746E-02,  9.084999000896902E-01,  3.927487723660376E-01,  5.738691167311441E-03,  9.936235741950469E-01, -4.176025442112879E-05,
2458834.750000000, A.D. 2019-Dec-17 06:00:00.0000,  8.680640909803937E-02,  9.085591148083167E-01,  3.927711314645708E-01,  5.738680624085070E-03,  9.936217486919897E-01, -4.586221183572107E-05,
2458834.791666667, A.D. 2019-Dec-17 07:00:00.0000,  8.606770797717082E-02,  9.086176328125842E-01,  3.927932783353683E-01,  5.738669094930248E-03,  9.936197524807132E-01, -4.995433089686342E-05,
2458834.833333333, A.D. 2019-Dec-17 08:00:00.0000,  8.532897523775115E-02,  9.086754543834900E-01,  3.928152131940287E-01,  5.738656582155556E-03,  9.936175859609353E-01, -5.403710107608233E-05,
2458834.875000000, A.D. 2019-Dec-17 09:00:00.0000,  8.459021229969536E-02,  9.087325797833076E-01,  3.928369362552487E-01,  5.738643087952335E-03,  9.936152495120751E-01, -5.811100730697188E-05,
2458834.916666667, A.D. 2019-Dec-17 10:00:00.0000,  8.385142058108612E-02,  9.087890092557055E-01,  3.928584477329188E-01,  5.738628614395740E-03,  9.936127434934354E-01, -6.217653022796469E-05,
2458834.958333333, A.D. 2019-Dec-17 11:00:00.0000,  8.311260149860740E-02,  9.088447430258583E-01,  3.928797478402190E-01,  5.738613163445773E-03,  9.936100682443786E-01, -6.623414641937964E-05,
2458835.000000000, A.D. 2019-Dec-17 12:00:00.0000,  8.237375646797417E-02,  9.088997813005475E-01,  3.929008367897134E-01,  5.738596736948196E-03,  9.936072240844898E-01, -7.028432863637672E-05,
2458835.041666667, A.D. 2019-Dec-17 13:00:00.0000,  8.163488690435809E-02,  9.089541242682577E-01,  3.929217147934435E-01,  5.738579336635454E-03,  9.936042113137318E-01, -7.432754603966625E-05,
2458835.083333333, A.D. 2019-Dec-17 14:00:00.0000,  8.089599422281334E-02,  9.090077720992595E-01,  3.929423820630223E-01,  5.738560964127493E-03,  9.936010302125895E-01, -7.836426442197726E-05,
2458835.125000000, A.D. 2019-Dec-17 15:00:00.0000,  8.015707983870221E-02,  9.090607249456905E-01,  3.929628388097263E-01,  5.738541620932555E-03,  9.935976810422070E-01, -8.239494643141013E-05,
2458835.166666667, A.D. 2019-Dec-17 16:00:00.0000,  7.941814516811552E-02,  9.091129829416218E-01,  3.929830852445884E-01,  5.738521308447896E-03,  9.935941640445122E-01, -8.642005179333678E-05,
2458835.208333333, A.D. 2019-Dec-17 17:00:00.0000,  7.867919162829937E-02,  9.091645462031220E-01,  3.930031215784902E-01,  5.738500027960477E-03,  9.935904794423349E-01, -9.044003752728532E-05,
2458835.250000000, A.D. 2019-Dec-17 18:00:00.0000,  7.794022063807433E-02,  9.092154148283110E-01,  3.930229480222530E-01,  5.738477780647585E-03,  9.935866274395162E-01, -9.445535816278651E-05,
2458835.291666667, A.D. 2019-Dec-17 19:00:00.0000,  7.720123361826144E-02,  9.092655888974035E-01,  3.930425647867309E-01,  5.738454567577395E-03,  9.935826082210049E-01, -9.846646595065430E-05,
2458835.333333333, A.D. 2019-Dec-17 20:00:00.0000,  7.646223199210687E-02,  9.093150684727497E-01,  3.930619720829024E-01,  5.738430389709510E-03,  9.935784219529511E-01, -1.024738110714422E-04,
2458835.375000000, A.D. 2019-Dec-17 21:00:00.0000,  7.572321718570631E-02,  9.093638535988646E-01,  3.930811701219622E-01,  5.738405247895428E-03,  9.935740687827868E-01, -1.064778418420498E-04,
2458835.416666667, A.D. 2019-Dec-17 22:00:00.0000,  7.498419062843337E-02,  9.094119443024503E-01,  3.931001591154136E-01,  5.738379142878954E-03,  9.935695488392987E-01, -1.104790049191894E-04,
2458835.458333333, A.D. 2019-Dec-17 23:00:00.0000,  7.424515375337096E-02,  9.094593405924112E-01,  3.931189392751620E-01,  5.738352075296600E-03,  9.935648622326946E-01, -1.144777455008045E-04,
2458835.500000000, A.D. 2019-Dec-18 00:00:00.0000,  7.350610799772932E-02,  9.095060424598596E-01,  3.931375108136072E-01,  5.738324045677874E-03,  9.935600090546564E-01, -1.184745075285838E-04,
2458835.541666667, A.D. 2019-Dec-18 01:00:00.0000,  7.276705480333416E-02,  9.095520498781229E-01,  3.931558739437394E-01,  5.738295054445637E-03,  9.935549893783998E-01, -1.224697338835059E-04,
2458835.583333333, A.D. 2019-Dec-18 02:00:00.0000,  7.202799561699490E-02,  9.095973628027235E-01,  3.931740288792284E-01,  5.738265101916225E-03,  9.935498032586970E-01, -1.264638665905122E-04,
2458835.625000000, A.D. 2019-Dec-18 03:00:00.0000,  7.128893189099098E-02,  9.096419811713703E-01,  3.931919758345236E-01,  5.738234188299699E-03,  9.935444507319189E-01, -1.304573470150057E-04,
2458835.666666667, A.D. 2019-Dec-18 04:00:00.0000,  7.054986508351471E-02,  9.096859049039338E-01,  3.932097150249489E-01,  5.738202313699969E-03,  9.935389318160575E-01, -1.344506160617048E-04,
2458835.708333333, A.D. 2019-Dec-18 05:00:00.0000,  6.981079665912518E-02,  9.097291339024137E-01,  3.932272466668000E-01,  5.738169478114887E-03,  9.935332465107396E-01, -1.384441143724183E-04,
