# *******************************************************************************
# Ephemeris / WWW_USER Fri Dec  6 12:26:36 2024 Pasadena, USA      / Horizons
# *******************************************************************************
# Target body name: TESS (spacecraft) (-95)         {source: TESS_merged}
# Center body name: Solar System Barycenter (0)     {source: DE441}
# Center-site name: BODY CENTER
# *******************************************************************************
# Start time      : A.D. 2024-Dec-01 00:00:00.0000 TDB
# Stop  time      : A.D. 2026-Jan-31 00:00:00.0000 TDB
# Step-size       : 60 minutes
# *******************************************************************************
# Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
# Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
# Center radii    : (undefined)
# Output units    : AU-D
# Calendar mode   : Mixed Julian/Gregorian
# Output type     : GEOMETRIC cartesian states
# Output format   : 4 (position, LT, range, and range-rate)
# Reference frame : ICRF
# *******************************************************************************
#             JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     LT,                     RG,                     RR,
# **************************************************************************************************************************************************************************************************
# $$SOE
JDTDB,Calendar Date (TDB),X,Y,Z,LT,RG,RR,
2460647.833333333, A.D. 2024-Dec-03 08:00:00.0000,  3.104066525861031E-01,  8.534330807541958E-01,  3.700974580940005E-01,  5.663756219024186E-03,  9.806489900993870E-01, -4.292611934502627E-04,
2460647.875000000, A.D. 2024-Dec-03 09:00:00.0000,  3.096890383569563E-01,  8.536253122972384E-01,  3.702068277924682E-01,  5.663650583733076E-03,  9.806306999157106E-01, -4.487389048218869E-04,
2460647.916666667, A.D. 2024-Dec-03 10:00:00.0000,  3.089710365541805E-01,  8.538163065306122E-01,  3.703156791556637E-01,  5.663540209685972E-03,  9.806115892418678E-01, -4.686448842026282E-04,
2460647.958333333, A.D. 2024-Dec-03 11:00:00.0000,  3.082526586245489E-01,  8.540060490076088E-01,  3.704239889426141E-01,  5.663424993760669E-03,  9.805916402228030E-01, -4.889793964381808E-04,
2460648.000000000, A.D. 2024-Dec-03 12:00:00.0000,  3.075339170496857E-01,  8.541945254527166E-01,  3.705317328523073E-01,  5.663304832954134E-03,  9.805708350240937E-01, -5.097411509156085E-04,
2460648.041666667, A.D. 2024-Dec-03 13:00:00.0000,  3.068148254185858E-01,  8.543817218331767E-01,  3.706388854930781E-01,  5.663179624783207E-03,  9.805491559013306E-01, -5.309270787754329E-04,
2460648.083333333, A.D. 2024-Dec-03 14:00:00.0000,  3.060953985032961E-01,  8.545676244395481E-01,  3.707454203549790E-01,  5.663049267741476E-03,  9.805265852792235E-01, -5.525320885228298E-04,
2460648.125000000, A.D. 2024-Dec-03 15:00:00.0000,  3.053756523375132E-01,  8.547522199760604E-01,  3.708513097859898E-01,  5.662913661817673E-03,  9.805031058413581E-01, -5.745487992221691E-04,
2460648.166666667, A.D. 2024-Dec-03 16:00:00.0000,  3.046556042977255E-01,  8.549354956615319E-01,  3.709565249730574E-01,  5.662772709081029E-03,  9.804787006315476E-01, -5.969672507779311E-04,
2460648.208333333, A.D. 2024-Dec-03 17:00:00.0000,  3.039352731864070E-01,  8.551174393416229E-01,  3.710610359290966E-01,  5.662626314339091E-03,  9.804533531677293E-01, -6.197745912187624E-04,
